3,5,10,0,81154203827.81945801,1,1
3,5,10,0,68499233360.47514343,1,1
3,5,10,0,85669180826.08628845,1,1
3,5,10,0,72903356599.37767029,1,1
3,5,10,0,76865051615.51449585,1,1
3,5,10,0,61762805209.94039154,1,1
3,5,10,0,95650731650.42828369,1,1
3,5,10,0,21015603514.15075302,1,1
3,5,10,0,63807845014.69641876,1,1
3,5,10,0,79828798334.23486328,1,1
3,5,10,0,40896950817.21140289,1,1
3,5,10,0,72311872600.09385681,1,1
3,5,10,0,76492064815.97206116,1,1
3,5,10,0,35573965955.42556763,1,1
3,5,10,0,86879270109.9322052,1,1
3,5,10,0,73098059601.74382019,1,1
3,5,10,0,19435749916.19029999,1,1
3,5,10,0,35399256910.02232361,1,1
3,5,10,0,33355219139.50336456,1,1
3,5,10,0,33938602915.57345581,1,1
3,5,10,0,46644684841.36626434,1,1
3,5,10,0,56667152201.66016388,1,1
3,5,10,0,58316594958.04115295,1,1
3,5,10,0,63989668429.07646179,1,1
3,5,10,0,53357311002.89446259,1,1
3,5,10,0,71025607225.0488739,1,1
3,5,10,0,76881960594.86209106,1,1
3,5,10,0,153214129850.8674011,1,1
3,5,10,0,175414618827.9451294,1,1
3,5,10,0,20576944745.69655609,1,1
3,5,10,0,73494076807.10215759,1,1
3,5,10,0,54343160273.7623291,1,1
3,5,10,0,95947937546.8180542,1,1
3,5,10,0,47139333769.97570038,1,1
3,5,10,0,128132959971.2367401,1,1
3,5,10,0,103518548271.122818,1,1
3,5,10,0,102598016932.0690308,1,1
3,5,10,0,122938482147.0834198,1,1
3,5,10,0,49751793418.6348877,1,1
3,5,10,0,46462657326.73654175,1,1
3,5,10,0,54482093878.59692383,1,1
3,5,10,0,48645726901.04083252,1,1
3,5,10,0,33694146702.10968781,1,1
3,5,10,0,35854782088.91713715,1,1
3,5,10,0,34220814717.9503479,1,1
3,5,10,0,30409209589.93056107,1,1
3,5,10,0,103292625443.5324402,1,1
3,5,10,0,80059908322.51780701,1,1
3,5,10,0,74221206279.86395264,1,1
3,5,10,0,74700750621.42179871,1,1
3,5,10,0,74013639298.11192322,1,1
3,5,10,0,40219305489.3897934,1,1
3,5,10,0,63271345610.30117035,1,1
3,5,10,0,100884629672.548584,1,1
3,5,10,0,82811732638.870224,1,1
3,5,10,0,101499808313.2090759,1,1
3,5,10,0,82486835964.27246094,1,1
3,5,10,0,105985131751.9019318,1,1
3,5,10,0,119008853384.1298981,1,1
3,5,10,0,59968906181.30167389,1,1
3,5,10,0,95572062668.34532166,1,1
3,5,10,0,30759692480.31208038,1,1
3,5,10,0,31415201028.56139755,1,1
