Generation, Iteration, Trial, Vl_1, Vr_1, Vl_2, Vr_2, Vl_3, Vr_3, Vl_4, Vr_4, Fitness Value
14,4,3,2.24916,6.81951,6.66815,1.72134,4.28217,-0.265698,2.41856,2.8261,3943543997770.901367
14,5,18,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,50657028282366.125
14,5,1,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,51210605679403.10938
14,5,13,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,59087714449509.64062
14,5,4,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,59842825092155.39062
14,5,24,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,34650126793382.50391
14,5,16,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,47814455784519.34375
14,5,20,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,46825316535767.28906
14,5,7,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,28898941323014.98828
14,5,22,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,59691899774208.80469
14,5,10,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,65073697070765.14062
14,5,19,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,47754979984820.26562
14,5,5,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,60072844710819.1875
14,5,14,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,63665388028122.84375
14,5,17,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,59025585968793.11719
14,5,8,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,63546992127133.63281
14,5,21,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,44096467394064.95312
14,5,23,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,71539997208177.65625
14,5,2,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,47375311710703.92969
14,5,25,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,36742640599696.95312
14,5,11,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,56817184886426.20312
14,5,9,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,67288102371235.91406
14,5,6,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,57511289264578.35938
14,5,15,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,49186523424428.73438
14,5,12,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,55933213906387.32812
14,5,3,5.54583,5.71413,5.30515,2.26334,5.11587,-1.16037,3.84074,-0.0215798,52487780749759.9375
14,6,16,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,3419622165884.833008
14,6,22,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,3148299236001.710449
14,6,4,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1784038703754.984131
14,6,10,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1559620320964.84375
14,6,13,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1332675578132.182373
14,6,18,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1991853623031.843018
14,6,20,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1990935991480.398438
14,6,7,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1326491619712.428955
14,6,24,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2173784025805.50415
14,6,1,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1043644409317.615845
14,6,23,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,4297651129044.106445
14,6,17,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1845363665849.99292
14,6,19,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2359089894081.530762
14,6,21,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,3116383717937.541016
14,6,14,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,4249415957025.206055
14,6,5,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2563057824731.469238
14,6,8,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2037695901869.24585
14,6,25,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2141165493987.158203
14,6,11,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2123347233384.158203
14,6,2,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2045025145855.317139
14,6,15,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1860938625334.07666
14,6,6,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,3179411967527.082031
14,6,9,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2085553526880.921631
14,6,12,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,2173465820246.10083
14,6,3,1.58323,5.20729,6.87194,1.71396,4.24283,0.727909,0.87095,1.17706,1694711491933.193359
14,7,18,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,9487462310753.726562
14,7,20,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,6486791041625.577148
14,7,1,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,7256116974922.214844
14,7,24,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,6609635564082.009766
14,7,10,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4879730164531.230469
14,7,4,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,3498682705304.827637
14,7,16,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4686582541416.803711
14,7,7,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,5007734509647.234375
14,7,22,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4794084623070.958008
14,7,13,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,6961689208153.844727
14,7,5,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,5193738067151.141602
14,7,21,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,5150396765250.433594
14,7,2,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,6860879057251.792969
14,7,19,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,2923480302446.702148
14,7,25,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,5922734632768.311523
14,7,17,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4473905102696.00293
14,7,11,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4970954290257.212891
14,7,8,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4533658632238.844727
14,7,23,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4665929435806.388672
14,7,14,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4878599364349.262695
14,7,6,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,6702407770836.34668
14,7,9,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,4928744923936.81543
14,7,15,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,7414803108520.441406
14,7,12,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,6608284629153.158203
14,7,3,1.12007,6.22508,4.72194,1.89144,5.29214,-3.25705,3.39479,3.84042,3209715649951.009277
14,8,13,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,17493034269341.69336
14,8,7,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,5890796888556.754883
14,8,1,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,16595085810667.58398
14,8,4,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,13647527938652.5332
14,8,20,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,27739022287203.39453
14,8,24,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,19778740740629.89453
14,8,10,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,8779886910659.075195
14,8,18,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,10732191380298.19531
14,8,22,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,6984584756405.275391
14,8,16,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,12038042620556.06445
14,8,14,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,18504578039527.23047
14,8,8,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,6785196133832.261719
14,8,23,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,7070991792258.416016
14,8,19,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,6464247645058.943359
14,8,17,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,20442924842233.85547
14,8,25,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,22961091636414.98047
14,8,5,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,14581945168614.44336
14,8,2,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,16459051164061.08984
14,8,21,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,12480413541098.71875
14,8,11,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,24362060377486.12891
14,8,15,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,13559114593379.0625
14,8,9,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,24664322956613.00781
14,8,12,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,20118734166726.10938
14,8,6,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,12316621115545.19531
14,8,3,-0.359059,7.36856,7.85677,-0.158508,2.19743,-1.74205,2.39328,0.35574,16175621944310.72656
14,9,7,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,8684772810026.822266
14,9,20,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,9860690778554.90625
14,9,16,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,9062627207439.037109
14,9,22,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,10991089595510.17773
14,9,24,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,12032389567777.97852
14,9,13,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,14510163600414.64453
14,9,10,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,6067369772862.080078
14,9,18,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,6762797328367.775391
14,9,1,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,10760162464862.74609
14,9,4,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,8981281609687.011719
14,9,8,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,10224931716543.93164
14,9,21,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,9917008450741.294922
14,9,17,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,9151198022648.279297
14,9,11,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,12522323304777.78125
14,9,19,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,9860834432925.130859
14,9,23,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,20430533339421.35938
14,9,25,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,8598968384098.698242
14,9,2,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,9796038855123.142578
14,9,14,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,11067167778950.63086
14,9,5,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,7555374436280.131836
14,9,9,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,11611593013609.33594
14,9,15,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,8950778663308.023438
14,9,12,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,11852288453065.49023
14,9,3,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,12176252376824.79492
14,9,6,0.951824,7.84104,7.94418,2.06514,3.97256,-0.735463,0.428902,2.53371,14092717523968.40039
14,10,13,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,12726414281874.65625
14,10,4,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,14016673328684.79883
14,10,7,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,13761207571324.40234
14,10,1,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,15779782307601.56836
14,10,24,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,8759613078485.856445
14,10,10,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,15873751522187.98438
14,10,20,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,5618533273195.03125
14,10,22,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,8261801594149.625
14,10,16,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,13391246177327.50195
14,10,18,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,19033230291511.00781
14,10,14,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,8144722636162.876953
14,10,19,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,13429419287172.94727
14,10,5,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,7735541549281.388672
14,10,25,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,11372699852212.57812
14,10,8,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,8298044268601.87207
14,10,11,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,9354657829235.142578
14,10,2,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,6129095322997.796875
14,10,17,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,9249603296125.355469
14,10,23,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,11035790096966.78711
14,10,21,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,7670603965429.766602
14,10,9,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,11567417485780.45703
14,10,6,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,10948977005353.61914
14,10,12,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,10232582852013.95312
14,10,15,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,12259155324211.28125
14,10,3,-0.752998,3.12341,3.48281,0.159518,3.14816,-0.811067,0.556033,2.39307,17794122481347.91797
14,11,18,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3440350599453.310059
14,11,7,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4027091165565.691406
14,11,4,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3843760404433.932129
14,11,13,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,6081195623936.885742
14,11,10,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4044519391783.683105
14,11,22,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4548991657520.835938
14,11,20,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4040833760957.687012
14,11,24,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3061550031313.930176
14,11,16,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3548691464819.553223
14,11,1,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3802090087583.706543
14,11,19,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3991770283189.51416
14,11,11,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3543956346854.541992
14,11,5,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3809556563869.81543
14,11,8,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3641525286858.929688
14,11,23,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3552216068487.31543
14,11,14,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4656708708697.152344
14,11,21,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3802020771543.753418
14,11,25,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4480283879991.642578
14,11,17,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,2531812952328.053223
14,11,2,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3304652624986.728516
14,11,9,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4038238739123.275879
14,11,6,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,3505801920485.689453
14,11,12,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,2987449300638.809082
14,11,15,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,4829366471142.863281
14,11,3,1.27811,8.70367,9.49,-0.272502,6.75247,-0.285159,3.6297,1.88347,2971330091479.57373
14,12,18,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,46515437223746.95312
14,12,20,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,27076607624761.75781
14,12,16,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,41375835413840.74219
14,12,13,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,30461630331218.46875
14,12,22,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,34558004795212.86719
14,12,7,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,24421406248975.02734
14,12,4,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,25088582383100.11719
14,12,24,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,33724514714358.96484
14,12,10,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,29255650170751.99219
14,12,1,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,33167879711300.85156
14,12,19,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,40613805238536.90625
14,12,17,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,27235691428395.28516
14,12,8,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,23151138691559.01562
14,12,5,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,46383438472094.0625
14,12,14,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,35182335615545.10547
14,12,21,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,30181116463007.09375
14,12,11,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,41239283024114.45312
14,12,2,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,40925077850927.69531
14,12,23,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,39457807693987.83594
14,12,25,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,31687404007278.49609
14,12,9,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,34849596940288.32031
14,12,15,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,31125657878213.72266
14,12,6,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,28613811305874.48828
14,12,12,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,29820748173733.64062
14,12,3,2.99378,4.77373,7.60633,0.236064,4.18034,1.91625,3.45084,-0.819807,27580697286447.37891
14,13,22,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,13348199188450.45898
14,13,20,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,20801700915189.51953
14,13,10,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,14115238978102.25
14,13,13,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,10712078099897.58008
14,13,24,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,12780135870962.51562
14,13,1,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,6556907403511.277344
14,13,18,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,10881127163881.29297
14,13,7,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,8573680323641.322266
14,13,4,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,5877943640539.835938
14,13,16,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,5288977236634.537109
14,13,23,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,8761148436214.697266
14,13,21,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,5024313593459.476562
14,13,11,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,7608019534128.085938
14,13,5,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,6659616162609.40625
14,13,2,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,4726173833826.200195
14,13,14,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,5982003936239.017578
14,13,19,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,10289511382628.60156
14,13,8,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,6997005209301.599609
14,13,17,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,5576662979267.890625
14,13,25,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,5579786986046.285156
14,13,3,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,11330237208529.76758
14,13,12,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,4483805914442.731445
14,13,9,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,6760234470891.803711
14,13,15,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,9623303877076.984375
14,13,6,2.69428,7.35651,6.04752,2.62942,1.86138,-1.46475,2.7957,2.22848,12497143826824.12695
14,14,18,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,19018379214179.73438
14,14,4,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,18389400059101.25781
14,14,7,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,12151255702429.75195
14,14,13,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,9522688288297.041016
14,14,20,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,12024481637132.42969
14,14,10,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,12050352854450.23438
14,14,1,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,8226406696541.382812
14,14,16,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,19043142880346.60938
14,14,24,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,10030434784764.97852
14,14,22,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,11551943716770.25586
14,14,19,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,17024504165206.49219
14,14,17,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,24299548512423.99609
14,14,5,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,13074449915079.57422
14,14,21,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,9388220710911.75
14,14,8,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,11255616780600.82422
14,14,14,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,14472010361583.89453
14,14,2,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,12604808390413.7207
14,14,11,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,11179070922820.53906
14,14,25,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,11306002998748.15039
14,14,23,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,10230941464942.13867
14,14,6,0.340589,9.33478,10.8192,1.22466,8.7271,1.06851,2.18477,1.30068,9514462604103.945312
