Generation, Iteration, Trial,Vl_1, Vr_1,Vl_2, Vr_2,Vl_3, Vr_3,Vl_4, Vr_4,Vl_5, Vr_5,Vl_6, Vr_6,Vl_1, Vr_1,Vl_2, Vr_2,Vl_3, Vr_3,Vl_4, Vr_4,Vl_5, Vr_5,Vl_6, Vr_6,Fitness Value
1,1,29,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5144533321.456047058
1,1,34,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5165834621.503357887
1,1,4,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6027711326.018963814
1,1,49,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5254525470.757567406
1,1,14,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5205974939.383633614
1,1,19,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5154418187.004700661
1,1,24,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6004481648.452885628
1,1,9,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6043983250.118771553
1,1,39,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6087249493.89365387
1,1,30,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5930735125.381217003
1,1,5,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5952030639.986609459
1,1,45,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5991005148.345282555
1,1,35,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,5826298717.760131836
1,1,50,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6176958199.748269081
1,1,20,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6159080903.155824661
1,1,15,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6179177500.018297195
1,1,25,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6173018124.416806221
1,1,10,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6172771192.530591965
1,1,40,0.327767,-0.530445,1.85765,-0.28459,1.104,0.31889,0.658567,-0.0481924,-0.188212,0.797192,0.581824,-0.292388,-0.715569,0.0903636,-1.17548,-0.217159,-0.12638,-0.287385,-0.552043,-0.2791,1.05163,-0.578512,2.16203,-1.40547,6088911527.922844887
1,2,46,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,7403824110.508522987
1,2,1,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,6101456941.166007042
1,2,11,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,6847516130.513896942
1,2,6,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,6681008970.486251831
1,2,16,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,6255373479.811579704
1,2,21,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,5459809103.75535202
1,2,26,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,7282203904.616788864
1,2,31,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,7310231763.115854263
1,2,36,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,7386954808.080305099
1,2,41,-0.589591,0.806462,0.258952,0.913319,0.79636,0.381952,-0.892455,-0.808564,-0.82888,-0.255359,0.330816,-0.450104,0.103284,-0.0272993,-0.655753,-1.30219,0.637789,0.295557,0.657348,0.710371,1.4254,-0.101708,-0.20898,0.780039,7344066511.134217262
