Generation, Iteration, Trial,Vl_1, Vr_1,Vl_2, Vr_2,Vl_3, Vr_3,Vl_4, Vr_4,Vl_5, Vr_5,Vl_6, Vr_6,Vl_1, Vr_1,Vl_2, Vr_2,Vl_3, Vr_3,Vl_4, Vr_4,Vl_5, Vr_5,Vl_6, Vr_6,Fitness Value
1,1,45,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,4781711794.290426254
1,1,37,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6294069898.549593925
1,1,28,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6203491104.128141403
1,1,22,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6090078834.683710098
1,1,33,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5157640447.202770233
1,1,5,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6189748584.807138443
1,1,8,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6101926043.58691597
1,1,48,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6116195465.843362808
1,1,2,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6109020146.876498222
1,1,50,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6101226277.59223175
1,1,40,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6186981863.607350349
1,1,11,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6174522143.974123955
1,1,20,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6189060877.711893082
1,1,42,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6113522231.159303665
1,1,32,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6101078064.549693108
1,1,36,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6094534038.031333923
1,1,44,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6106210680.902430534
1,1,14,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6194980970.832209587
1,1,17,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6192264334.334733009
1,1,38,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6108774923.993676186
1,1,23,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6108798075.227601051
1,1,29,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6101030854.937281609
1,1,26,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6108698901.874700546
1,1,34,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6180495973.163064957
1,1,46,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,6097968032.34029007
1,1,9,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5333173674.591885567
1,1,6,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5827784789.394066811
1,1,21,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5612514936.525269508
1,1,3,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5613572478.752528191
1,1,12,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5624921951.96251297
1,1,18,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5612352210.710680962
1,1,15,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5633353420.592505455
1,1,24,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5636614882.679245949
1,1,30,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5629077693.216640472
1,1,27,-2.03125,1.32641,0.557309,-0.567423,-0.64986,-0.0795822,-0.279898,-0.907504,-1.11215,-0.60029,0.425349,-0.10974,-0.156748,0.0607922,-0.891669,-0.0648331,0.209057,0.00472905,-1.27095,0.274468,0.110159,0.286475,-0.347917,0.561579,5612258085.674233437
1,2,33,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6378668367.291442871
1,2,35,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6285798250.712230682
1,2,7,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5474424667.941040039
1,2,39,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,4025686667.665981293
1,2,49,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5251996103.616880417
1,2,25,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6016730194.920336723
1,2,47,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5651081219.271467209
1,2,10,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5697754396.568089485
1,2,1,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5085339090.755196571
1,2,22,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6879521445.068858147
1,2,13,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5860737160.876814842
1,2,28,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5647544668.160719872
1,2,43,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5707725289.464395523
1,2,31,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5194075843.106245995
1,2,19,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,7034179724.360168457
1,2,16,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5351526728.544604301
1,2,37,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5472714021.390965462
1,2,45,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6063863192.813271523
1,2,4,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,7200089175.045291901
1,2,41,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6485852406.493047714
1,2,8,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5892793818.946372986
1,2,34,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6073460029.843132019
1,2,36,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5996002751.138598442
1,2,2,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5909994182.025980949
1,2,50,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5943087370.486397743
1,2,40,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5992304241.6360569
1,2,48,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6060554759.288352013
1,2,23,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5976372174.136200905
1,2,14,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5998531697.190105438
1,2,26,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6128059826.159708977
1,2,44,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5966471271.135551453
1,2,29,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5865286577.434523582
1,2,11,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6022488806.889042854
1,2,32,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6062424990.092110634
1,2,20,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5976544956.34149456
1,2,17,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5806327462.091263771
1,2,38,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6003981616.809253693
1,2,46,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,5977042780.332407951
1,2,5,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6024658082.520973206
1,2,42,0.302734,1.79812,-0.658316,-0.917876,-0.0686616,-0.598012,0.0394895,0.347706,-0.0118766,0.000399889,0.442227,0.787618,-0.297934,0.242885,0.600215,0.501192,-0.542823,-0.8733,0.633851,-0.67468,1.21616,0.558087,0.203501,0.692439,6045576061.133351326
