mode,Shepherds,Sheep,Objects, Fit Val, max SR, SR
-----------------------mode 3--------------------
-----------------------Scenario 0--------------------
3,5,10,0,138733881050.9753723,1,1
3,5,10,0,232949632137.8445129,1,0.9
3,5,10,0,166096457911.5907593,1,1
3,5,10,0,161187640475.2094421,1,0.8
3,5,10,0,182064749630.1981201,1,0.8
3,5,10,0,159497960298.2281189,1,0.9
3,5,10,0,399199434119.6185303,1,1
3,5,10,0,182940349113.9931335,1,0.9
3,5,10,0,295375246973.1416626,1,1
3,5,10,0,217100497297.6618042,1,0.9
3,5,10,0,146793079811.5009155,1,0.4
3,5,10,0,179910297949.2547302,1,1
3,5,10,0,141946328946.5506897,1,0.9
3,5,10,0,79471457578.31129456,1,0.9
3,5,10,0,97734803727.52845764,1,1
3,5,10,0,144738251134.6271667,1,1
3,5,10,0,134103659100.9888,1,0.9
3,5,10,0,185545647668.5630493,1,0.9
3,5,10,0,160744627430.8377991,1,0.9
3,5,10,0,194804289888.3512573,1,0.8
3,5,10,0,315969395939.5857544,1,0.8
3,5,10,0,125258098309.2327576,1,1
3,5,10,0,121666555282.0405579,1,0.8
3,5,10,0,118184540784.9113312,1,1
3,5,10,0,199395506521.3621216,1,0.9
3,5,10,0,223975574555.4808044,1,1
3,5,10,0,225339392326.5319519,1,0.9
3,5,10,0,163683933800.0206909,1,0.5
3,5,10,0,230426419337.1927185,1,1
3,5,10,0,201048133611.7089539,1,0.9
3,5,10,0,236218335524.0458374,1,0.9
3,5,10,0,143431248816.2411804,1,0.9
3,5,10,0,247166268632.9334717,1,0.9
3,5,10,0,147907597171.8755798,1,0.9
3,5,10,0,160533221511.9512939,1,0.9
3,5,10,0,145207693963.4690857,1,0.9
3,5,10,0,131955136484.5219269,1,0.8
3,5,10,0,137718277089.5397644,1,1
3,5,10,0,150342602737.9054565,1,0.8
3,5,10,0,160177988189.7752991,1,0.9
3,5,10,0,176208585733.4194946,1,1
3,5,10,0,183588917435.471283,1,0.9
3,5,10,0,273402531352.3643494,1,1
3,5,10,0,336976178309.116333,1,1
3,5,10,0,319335798817.9956055,1,1
3,5,10,0,197337021316.6608887,1,0.9
3,5,10,0,243175636380.9745483,1,0.9
3,5,10,0,165329308568.0102234,1,1
3,5,10,0,290896617013.8618164,1,1
3,5,10,0,281191532613.5262451,1,1
3,5,20,0,102720156872.6240997,1,0.95
3,5,20,0,143482691940.2976379,1,1
3,5,20,0,124836632661.18396,1,0.95
3,5,20,0,202384810057.2598877,1,1
3,5,20,0,255867207823.1536865,1,1
3,5,20,0,157185704609.4174194,1,1
3,5,20,0,172803450738.1658325,1,1
3,5,20,0,212972443164.8235168,1,0.95
3,5,20,0,140368019109.1407471,1,0.95
3,5,20,0,107603014212.4851532,1,0.95
3,5,20,0,56712820708.8811264,1,0.95
3,5,20,0,129644416999.8322296,1,1
3,5,20,0,165643208906.2380371,1,1
3,5,20,0,75364140295.47187805,1,0.95
3,5,20,0,97927566453.44024658,1,1
3,5,20,0,138795742750.5696411,1,1
3,5,20,0,170439001114.2950745,1,1
3,5,20,0,124824186126.5346375,1,0.95
3,5,20,0,154281586495.7560425,1,0.8
3,5,20,0,123655876165.705719,1,0.95
3,5,20,0,150850484940.8962402,1,0.9
3,5,20,0,139054552949.556366,1,0.55
3,5,20,0,227488815341.4185791,1,0.9
3,5,20,0,111111379740.6318054,1,0.95
3,5,20,0,119314851715.4863586,1,0.95
3,5,20,0,105690528469.6100616,1,1
3,5,20,0,107072551548.5390625,1,1
3,5,20,0,206344488039.0923462,1,1
3,5,20,0,102167392927.7719574,1,0.3
3,5,20,0,119321266791.7634735,1,0.95
3,5,20,0,194504321938.0230408,1,0.95
3,5,20,0,133379554162.3730011,1,1
3,5,20,0,125400527512.1258545,1,0.9
3,5,20,0,87372848713.46679688,1,0.95
3,5,20,0,133322215507.6931305,1,0.95
3,5,20,0,141862122200.9341125,1,0.95
3,5,20,0,49792960794.6319046,1,0.95
3,5,20,0,120447862644.5519104,1,0.95
3,5,20,0,139841615932.9013977,1,0.9
3,5,20,0,141936163709.6997375,1,0.95
3,5,20,0,157882328716.4143982,1,0.95
3,5,20,0,131766668077.9010315,1,0.95
3,5,20,0,108307628328.1274567,1,0.95
3,5,20,0,94197245641.56396484,1,0.95
3,5,20,0,124902688990.3592072,1,0.95
3,5,20,0,110682758812.2550049,1,1
3,5,20,0,158103663103.1442566,1,0.95
3,5,20,0,135171757233.0188446,1,1
3,5,20,0,114286190513.3529663,1,1
3,5,20,0,220088433852.0996399,1,1
3,5,30,0,236446502503.1038818,1,1
3,5,30,0,163807067739.7980042,1,0.933333
3,5,30,0,147303153012.1064148,1,0.933333
3,5,30,0,119037343866.2326355,1,1
3,5,30,0,281133601033.9071045,1,1
3,5,30,0,142883517697.6015015,1,1
3,5,30,0,107722380172.4187622,1,0.966667
3,5,30,0,125863239797.5652466,1,1
3,5,30,0,151216129355.9028015,1,1
3,5,30,0,124052287047.5957794,1,1
3,5,30,0,154830480904.4395142,1,1
3,5,30,0,75012720693.63121033,1,0.966667
3,5,30,0,210181461619.6474609,1,1
3,5,30,0,137130442451.8505402,1,0.966667
3,5,30,0,125962630221.7200928,1,1
3,5,30,0,146028231254.1376953,1,1
3,5,30,0,147320209434.4561462,1,1
3,5,30,0,77382909004.87442017,1,1
3,5,30,0,159590905461.8707581,1,1
3,5,30,0,66272656880.81269073,1,1
3,5,30,0,150204184149.3681335,1,1
3,5,30,0,139100481691.199707,1,1
3,5,30,0,200341730201.0688782,1,1
3,5,30,0,132725531145.7530975,1,1
3,5,30,0,112893124748.7663727,1,1
3,5,30,0,138792290771.4931946,1,0.933333
3,5,30,0,128696475222.7068634,1,1
3,5,30,0,200097643159.9178467,1,1
3,5,30,0,236669290279.5057983,1,1
3,5,30,0,145836665118.1323242,1,1
3,5,30,0,159676083763.3605957,1,0.9
3,5,30,0,70317971108.76678467,1,1
3,5,30,0,169393178214.6349792,1,1
3,5,30,0,171950887080.5213623,1,1
3,5,30,0,166694749275.7346497,1,0.933333
3,5,30,0,175343164881.9437561,1,1
3,5,30,0,167388201665.2496338,1,1
3,5,30,0,235236335602.2142334,1,1
3,5,30,0,211344786083.3754578,1,1
3,5,30,0,88866559633.33300781,1,0.966667
3,5,30,0,97006473926.67480469,1,0.933333
3,5,30,0,105110827491.1721039,1,1
3,5,30,0,115118160540.0896759,1,1
3,5,30,0,75476146350.83926392,1,1
3,5,30,0,113349898984.6293488,1,1
3,5,30,0,140624114912.2480774,1,0.866667
3,5,30,0,200005555468.4026489,1,0.866667
3,5,30,0,122796137139.7786713,1,1
3,5,30,0,112994086127.4290314,1,1
3,5,30,0,102876955532.6800232,1,1
3,5,40,0,476537342664.5217285,0.9,0.825
3,5,40,0,272576059698.1550293,1,0.95
3,5,40,0,214753290063.0056152,1,1
3,5,40,0,261346995151.1710205,1,1
3,5,40,0,558150668146.3691406,0.825,0.775
3,5,40,0,175561729263.7511902,1,0.975
3,5,40,0,153542447002.2669373,1,1
3,5,40,0,176855587970.4999084,1,1
3,5,40,0,439034748523.3908691,0.85,0.825
3,5,40,0,276184974533.3129272,1,1
3,5,40,0,669217883156.9226074,0.35,0.3
3,5,40,0,231664729049.2548523,1,1
3,5,40,0,212954854127.0406189,1,1
3,5,40,0,160201677337.7897339,1,1
3,5,40,0,174783459731.7618408,1,1
3,5,40,0,165335474895.006958,1,1
3,5,40,0,267365994812.5852661,1,1
3,5,40,0,158093813909.2054443,1,1
3,5,40,0,150639256701.9614563,1,1
3,5,40,0,150607624575.9936523,1,1
3,5,40,0,147821821232.8944092,1,1
3,5,40,0,172872914980.0885925,1,1
3,5,40,0,161544488462.5057983,1,1
3,5,40,0,322812638676.8372803,1,1
3,5,40,0,221244631488.7556152,1,1
3,5,40,0,191737147246.7818909,1,1
3,5,40,0,157312799761.1289978,1,1
3,5,40,0,311515182413.692749,1,1
3,5,40,0,144297544046.7759399,1,1
3,5,40,0,287898843437.3596802,1,1
3,5,40,0,178622733998.3363342,1,1
3,5,40,0,182483745503.8389587,1,1
3,5,40,0,302360497445.8178101,1,1
3,5,40,0,167801529912.8387451,1,1
3,5,40,0,151392342862.5004272,1,1
3,5,40,0,263535910729.4030457,1,1
3,5,40,0,326425734784.7003174,1,1
3,5,40,0,140005701339.9890747,1,1
3,5,40,0,171608040789.5536194,1,1
3,5,40,0,245486958331.0785828,1,0.975
3,5,40,0,282562557529.1400146,1,0.975
3,5,40,0,200089081861.7154846,1,1
3,5,40,0,219257609727.8469543,1,1
3,5,40,0,370608019714.3676147,1,1
3,5,40,0,165029823566.41922,1,1
3,5,40,0,190681965446.611145,1,1
3,5,40,0,155905823559.3421936,1,1
3,5,40,0,180597950619.8292847,1,1
3,5,40,0,189509280661.7964172,1,1
3,5,40,0,233818073385.7692261,1,1
3,5,50,0,283100157242.8852539,1,1
3,5,50,0,264205722356.3810425,1,1
3,5,50,0,236386993215.2218323,1,1
3,5,50,0,164149687248.4483032,1,0.94
3,5,50,0,277384995594.2539062,1,0.96
3,5,50,0,237301157298.6258545,1,0.94
3,5,50,0,503414410819.7937012,0.66,0.6
3,5,50,0,259929870944.2112122,1,0.96
3,5,50,0,517827511515.3215332,0.48,0.44
3,5,50,0,293739641277.3607178,0.98,0.92
3,5,50,0,579848120591.7700195,0.52,0.48
3,5,50,0,633752172345.7281494,0.26,0.2
3,5,50,0,413630434047.9772949,0.76,0.7
3,5,50,0,182811715807.0544434,1,0.96
3,5,50,0,712392543966.7988281,0.3,0.26
3,5,50,0,356502700270.0153198,0.88,0.8
3,5,50,0,367823302213.6573486,0.72,0.68
3,5,50,0,205602976214.0220032,1,0.96
3,5,50,0,236172449578.761261,1,1
3,5,50,0,613355347411.9530029,0.36,0.26
3,5,50,0,492705395337.8140259,0.72,0.68
3,5,50,0,1042508317944.381714,0.02,0
3,5,50,0,304278160717.8092041,1,1
3,5,50,0,664588032511.7229004,0.2,0.18
3,5,50,0,772726438157.8319092,0.18,0.14
3,5,50,0,349969115657.609375,0.9,0.86
3,5,50,0,228207808749.6538391,1,1
3,5,50,0,371999750732.8901978,0.82,0.76
3,5,50,0,486058345832.2134399,0.56,0.54
3,5,50,0,235901456600.8303528,1,1
3,5,50,0,402129084596.1151733,0.96,0.9
3,5,50,0,241947029138.2580566,1,0.9
3,5,50,0,253665861211.3400879,1,0.96
3,5,50,0,237975726465.550293,1,0.94
3,5,50,0,232074171515.4017029,1,1
3,5,50,0,204358860957.7606201,1,1
3,5,50,0,218364454251.6917114,1,1
3,5,50,0,740276392062.1015625,0.08,0.06
3,5,50,0,441917926544.1202393,0.62,0.54
3,5,50,0,307720516460.8284302,1,0.98
3,5,50,0,565916023226.5357666,0.32,0.26
3,5,50,0,254467592475.0249939,1,1
3,5,50,0,255180347761.3661194,1,1
3,5,50,0,628127329794.3218994,0.44,0.38
3,5,50,0,215484416471.3179016,1,0.96
3,5,50,0,590620031214.2124023,0.38,0.32
3,5,50,0,213029297893.5118713,1,0.98
3,5,50,0,293292977321.7264404,1,1
3,5,50,0,812805042006.6118164,0.06,0.06
3,5,50,0,237738568973.8169861,1,0.96
3,10,10,0,570618481020.4752197,1,0.7
3,10,10,0,583910148856.114624,1,0.2
3,10,10,0,450494604057.1605225,1,0
3,10,10,0,648883129155.5430908,1,0.7
3,10,10,0,1756824906268.533691,1,0
3,10,10,0,685446799743.8983154,1,0.9
3,10,10,0,2689224233301.924805,1,0
3,10,10,0,669085067881.1906738,1,0
3,10,10,0,611855074281.149292,1,0
3,10,10,0,591368936835.9129639,1,0.8
3,10,10,0,216490695566.3894348,1,0
