mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller A--------------------,,,,,
-----------------------Scenario 1--------------------,,,,,
-----------------------Noise Scenario 0--------------------,,,,,
0,0.6,0,3448008934069.77,0.7,0.633333
0,0.8,0,20267455833960.8,0.0666667,0
0,0.8,0,37258230909887.6,0.0333333,0
0,0.8,0,37169078852568.1,0.0333333,0
0,0.8,0,21748265893485.9,0.1,0
0,0.8,0,19109710989379.7,0.133333,0
0,0.8,0,19248442268761.2,0.0666667,0
0,0.8,0,15317850038964.6,0.0666667,0
0,0.8,0,20778899889200.9,0.0333333,0
0,0.8,0,21670952746785.6,0.133333,0
0,0.8,0,12023011132801.2,0.1,0
0,0.8,0,27776025028139,0.0666667,0
0,0.8,0,29803808674488.9,0.0333333,0
0,0.8,0,23629288819547.4,0.0666667,0
0,0.8,0,24280147646102,0.1,0
0,0.8,0,29427347201471.6,0.0666667,0
0,0.8,0,24464052807692.9,0.133333,0
0,0.8,0,52877317000069.3,0.1,0
0,0.8,0,16560676438309.4,0.0333333,0
0,0.8,0,19664261619411.4,0.1,0
0,0.8,0,29743466240549.3,0.0333333,0
0,0.8,0,25783550508557.7,0.0333333,0
0,0.8,0,26775275755073.8,0.0333333,0
0,0.8,0,35628741109493.2,0.0333333,0
0,0.8,0,24987170843928.2,0.133333,0
0,0.8,0,28448491431994.9,0.1,0
0,1,0,24158226043003.4,0.1,0
0,1,0,17965838557288.5,0.0666667,0
0,1,0,16440844292902.9,0.0666667,0
0,1,0,15215311123746.3,0.0666667,0
0,1,0,13030233177884.4,0.0333333,0
0,1,0,23118493932067.9,0.0333333,0
0,1,0,30380706934420.9,0.133333,0
0,1,0,23495876420915.2,0.0333333,0
0,1,0,29200146664143.5,0.0666667,0
0,1,0,15744652137861.7,0.0333333,0
0,1,0,20013282390450.6,0.133333,0
0,1,0,23151086124447.9,0.0333333,0
0,1,0,15391867921951.5,0.0666667,0
0,1,0,26448218654953.8,0.0333333,0
0,1,0,20968593316132.7,0.0666667,0
0,1,0,19022935256007.7,0.0666667,0
0,1,0,12616850952401.5,0.0666667,0
0,1,0,11888362211631.5,0.0333333,0
0,1,0,13030448613259.3,0.0333333,0
0,1,0,14254412963468.4,0.1,0
0,1,0,16847419999536.9,0.0666667,0
0,1,0,38649902902430.4,0.0666667,0
0,1,0,42025802357913.5,0.0333333,0
0,1,0,37993289964568.2,0.0666667,0
0,1,0,23215342231274.1,0.0333333,0
-----------------------Noise Scenario 1--------------------,,,,,
0,0,1,120848304581.213,1,1
0,0,1,104040829379.562,1,1
0,0,1,92194315387.3612,1,1
0,0,1,98768248992.4377,1,1
0,0,1,113942901049.815,1,0.966667
0,0,1,99248459805.181,1,1
0,0,1,84447903427.0838,1,0.933333
0,0,1,132814636377.547,1,1
0,0,1,115730794731.246,1,1
0,0,1,111272720928.509,1,1
0,0,1,97117630007.5681,1,1
0,0,1,215067194118.987,1,0.966667
0,0,1,90679715998.7172,1,1
0,0,1,92162150323.0323,1,0.933333
0,0,1,106547878261.524,1,0.933333
0,0,1,102410336159.761,1,1
0,0,1,85766610972.719,1,1
0,0,1,124731614412.475,1,0.966667
0,0,1,121053464233.003,1,0.966667
0,0,1,99847553372.7735,1,1
0,0,1,97847722390.3848,1,0.966667
0,0,1,118092972186.634,1,1
0,0,1,95607588099.7909,1,1
0,0,1,123708864782.361,1,0.966667
0,0,1,95634571395.6553,1,0.966667
0,0.2,1,149666972440.788,1,1
0,0.2,1,171058773710.866,1,0.933333
0,0.2,1,164748272046.668,1,1
0,0.2,1,155303128179.815,1,1
0,0.2,1,141041380540.956,1,0.9
0,0.2,1,192186685199.308,1,0.933333
0,0.2,1,139602301624.863,1,0.8
0,0.2,1,126003410310.261,1,1
0,0.2,1,137106225777.342,1,0.966667
0,0.2,1,128836677979.524,1,0.866667
0,0.2,1,159145098816.587,1,1
0,0.2,1,157906539732.646,1,1
0,0.2,1,130391649149.235,1,1
0,0.2,1,128506323675.221,1,1
0,0.2,1,141809761384.048,1,1
0,0.2,1,154863352932.586,1,1
0,0.2,1,143505272942.754,1,1
0,0.2,1,126609542457.605,1,1
0,0.2,1,154002036313.977,1,0.966667
0,0.2,1,158640587066.233,1,0.966667
0,0.2,1,135473751937.548,1,0.966667
0,0.2,1,159135624185.255,1,0.833333
0,0.2,1,134061407144.912,1,0.966667
0,0.2,1,134684650514.053,1,0.9
0,0.2,1,138857606455.048,1,0.6
0,0.4,1,166296243120.526,1,0.933333
0,0.4,1,157321255684.968,1,0.833333
0,0.4,1,193372605365.94,1,0.866667
0,0.4,1,154532297408.064,1,0.966667
0,0.4,1,131297667132.206,1,0.966667
0,0.4,1,136031330222.123,1,0.933333
0,0.4,1,159920853743.616,1,0.966667
0,0.4,1,162403367469.231,1,1
0,0.4,1,200912531323.794,1,1
0,0.4,1,256738786866.831,0.566667,0.466667
0,0.4,1,209394323893.941,1,1
0,0.4,1,159791090503.01,1,0.966667
0,0.4,1,154502206132.013,1,0.966667
0,0.4,1,187693488916.23,1,0.8
0,0.4,1,199128174677.215,1,0.966667
0,0.4,1,143444379200.338,1,0.966667
0,0.4,1,185450585639.376,1,0.933333
0,0.4,1,173386641511.644,1,0.933333
0,0.4,1,233370760960.494,0.6,0.5
0,0.4,1,175824443497.544,1,0.933333
0,0.4,1,167096021540.808,1,0.966667
0,0.4,1,264416249343.802,0.566667,0.366667
0,0.4,1,242220260414.034,0.6,0.5
0,0.4,1,168225066074.875,1,0.933333
0,0.4,1,239809949211.897,0.633333,0.433333
0,0.6,1,158641265303.385,1,1
0,0.6,1,190209739003.87,1,0.9
0,0.6,1,265703478203.107,1,1
0,0.6,1,156193927067.248,1,0.966667
0,0.6,1,166274879670.083,1,0.833333
0,0.6,1,197259471992.185,1,0.933333
0,0.6,1,201979917529.569,1,0.933333
0,0.6,1,236679963313.105,0.633333,0.433333
0,0.6,1,255489115766.872,0.566667,0.466667
0,0.6,1,238674382520.599,0.566667,0.433333
0,0.6,1,250196161578.016,0.566667,0.366667
0,0.6,1,180031194595.86,1,0.966667
0,0.6,1,166431851676.141,1,0.966667
0,0.6,1,265354037952.501,1,0.766667
0,0.6,1,233835561423.158,1,0.9
0,0.6,1,186691237110.269,1,1
0,0.6,1,186769262120.815,1,0.966667
0,0.6,1,170126399642.396,1,0.933333
0,0.6,1,234082626185.489,0.566667,0.466667
0,0.6,1,185014228894.36,1,0.866667
0,0.6,1,166413520713.65,1,0.966667
0,0.6,1,148999758965.965,1,1
0,0.6,1,179818347956.114,1,0.833333
0,0.6,1,161458397783.203,1,1
0,0.6,1,176432322974.19,1,0.766667
0,0.8,1,329739665945.007,1,0.433333
0,0.8,1,328537521620.432,1,0.9
0,0.8,1,220253175193.635,1,0.833333
0,0.8,1,269099809301.956,1,0.966667
0,0.8,1,388911825706.966,1,0.866667
0,0.8,1,296483460476.701,1,0.933333
0,0.8,1,443411783233.155,1,0.866667
0,0.8,1,405263244020.192,1,0.866667
0,0.8,1,369396853076.151,1,0.833333
0,0.8,1,253819444360.139,0.6,0.433333
0,0.8,1,242240517732.584,1,0.866667
0,0.8,1,624363996751.558,1,0.833333
0,0.8,1,418963648299.875,1,0.833333
0,0.8,1,343844567224.625,1,0.833333
0,0.8,1,418602934265.755,1,0.866667
0,0.8,1,371153455503.425,1,0.7
0,0.8,1,358440070388.157,1,0.9
0,0.8,1,226589647971.075,1,0.966667
0,0.8,1,476839623445.372,1,0.566667
0,0.8,1,446065679912.427,0.0333333,0
0,0.8,1,282389110238.137,1,0.9
0,0.8,1,446016378842.037,1,0.966667
0,0.8,1,384531451062.601,1,0.933333
0,0.8,1,547478730369.722,1,0.566667
0,0.8,1,275907629605.609,1,0.633333
0,1,1,531089642075.054,1,0.566667
0,1,1,287391654586.847,1,0.566667
0,1,1,441077978465.721,1,0.966667
0,1,1,400083388003.714,1,0.9
0,1,1,308082194896.832,1,0.866667
0,1,1,481332502328.366,1,0.966667
0,1,1,428165130753.25,1,0.466667
0,1,1,326184072207.817,1,0.866667
0,1,1,549727029831.647,1,0.233333
0,1,1,264834329125.411,1,0.933333
0,1,1,495341306612.577,1,0.966667
0,1,1,572660393602.539,0.966667,0.933333
0,1,1,447499228968.097,0.966667,0.933333
0,1,1,616209707256.423,1,0.7
0,1,1,615391201848.581,0.966667,0.366667
0,1,1,745800495137.118,1,0.4
0,1,1,394132549416.759,1,0.933333
0,1,1,246454308144.863,1,0.866667
0,1,1,532045779744.391,1,0.966667
0,1,1,373962301170.564,1,0.266667
0,1,1,228492551866.198,1,0.933333
0,1,1,218304121133.931,1,0.9
0,1,1,369986499508.29,1,0.566667
0,1,1,466002332656.017,1,0.933333
0,1,1,265561862940.727,1,1
-----------------------Noise Scenario 3--------------------,,,,,
0,0,3,214976451269.598,1,0.966667
0,0,3,139834551254.896,1,1
0,0,3,235090010936.758,1,0.933333
0,0,3,100469468129.832,1,1
0,0,3,99021594190.6275,1,1
0,0,3,88127869729.1647,1,1
0,0,3,84728595410.2991,1,1
0,0,3,92573281071.5837,1,0.966667
0,0,3,158279099367.297,1,1
0,0,3,123846382721.225,1,1
0,0,3,99207154393.9643,1,1
0,0,3,86218517852.5534,1,0.7
0,0,3,104569872285.197,1,0.966667
0,0,3,114876019022.525,1,1
0,0,3,105343991056.113,1,0.9
0,0,3,98304743319.2258,1,0.866667
0,0,3,103491309786.615,1,1
0,0,3,78830159181.6742,1,1
0,0,3,83703104466.2661,1,1
0,0,3,128122289191.359,1,0.9
0,0,3,99251714519.6648,1,1
0,0,3,86719328917.1748,1,1
0,0,3,100100188579.961,1,0.966667
0,0,3,117086956012.572,1,0.966667
0,0,3,125578236397.319,1,1
0,0.2,3,114487516695.192,1,1
0,0.2,3,125742490366.578,1,0.933333
0,0.2,3,121146716578.259,1,1
0,0.2,3,152441546873.213,1,1
0,0.2,3,150338477161.892,1,0.966667
0,0.2,3,112149437076.038,1,0.933333
0,0.2,3,115180161376.837,1,0.933333
0,0.2,3,112641068587.935,1,0.8
0,0.2,3,133652793197.918,1,0.966667
0,0.2,3,111290645302.427,1,1
0,0.2,3,122841706417.847,1,1
0,0.2,3,123725900793.755,1,1
0,0.2,3,137283934760.202,1,0.966667
0,0.2,3,181645975519.267,1,1
0,0.2,3,115794745624.17,1,0.966667
0,0.2,3,178171754790.501,1,1
0,0.2,3,83855888799.8352,1,0.966667
0,0.2,3,89804669204.5327,1,1
0,0.2,3,89939687170.0329,1,1
0,0.2,3,100214972778.179,1,1
0,0.2,3,95202479308.5911,1,1
0,0.2,3,101215919769.405,1,1
0,0.2,3,113300273859.826,1,0.966667
0,0.2,3,90961158721.9056,1,0.933333
0,0.2,3,91364640287.4061,1,1
0,0.4,3,122976352016.442,1,1
0,0.4,3,122486734096.061,1,1
0,0.4,3,107919802225.274,1,1
0,0.4,3,133225825060.874,1,0.966667
0,0.4,3,139352017464.101,1,1
0,0.4,3,124438157970.193,1,1
0,0.4,3,163997783118.343,1,0.833333
0,0.4,3,116770379770.473,1,0.8
0,0.4,3,152664239572.964,1,1
0,0.4,3,87362046458.5007,1,0.9
0,0.4,3,133370828458.268,1,0.966667
0,0.4,3,151934205205.89,1,1
0,0.4,3,115222853291.219,1,0.766667
0,0.4,3,108719410818.912,1,1
0,0.4,3,117566920317.029,1,0.833333
0,0.4,3,124233236496.797,1,0.933333
0,0.4,3,105729150757.464,1,0.933333
0,0.4,3,134489149903.312,1,0.666667
0,0.4,3,117131622336.152,1,1
0,0.4,3,112559725520.17,1,1
0,0.4,3,128653759468.088,1,1
0,0.4,3,139289799279.838,1,0.966667
0,0.4,3,129055848500.968,1,0.8
0,0.4,3,143637910104.285,1,0.933333
0,0.4,3,150969375435.809,1,0.966667
0,0.6,3,205097713410.194,1,1
0,0.6,3,191216658499.102,1,0.966667
0,0.6,3,203993790201.364,1,0.933333
0,0.6,3,197194373606.473,1,0.966667
0,0.6,3,164578256920.796,1,0.866667
0,0.6,3,213583030885.529,1,1
0,0.6,3,176328721833.044,1,0.9
0,0.6,3,157219127551.527,1,0.933333
0,0.6,3,236860951585.479,1,0.833333
0,0.6,3,207370103556.39,1,0.4
0,0.6,3,274156067515.442,1,0.966667
0,0.6,3,189077988016.118,1,0.866667
0,0.6,3,201920633523.228,1,1
0,0.6,3,202081143246.55,1,1
0,0.6,3,182158848194.087,1,1
0,0.6,3,140143254147.541,1,1
0,0.6,3,174406956210.629,1,0.966667
0,0.6,3,218099686598.12,1,1
0,0.6,3,212939942260.012,1,0.966667
0,0.6,3,174285261919.875,1,0.933333
0,0.6,3,154601100564.433,1,0.966667
0,0.6,3,169713727692.84,1,0.733333
0,0.6,3,235286375904.68,1,0.966667
0,0.6,3,237982273805.327,1,1
0,0.6,3,190234900930.637,1,1
0,0.8,3,420576826549.249,1,0.833333
0,0.8,3,559598574272.11,1,1
0,0.8,3,675688207974.179,1,0.833333
0,0.8,3,454722401567.043,1,0.933333
0,0.8,3,383556645771.153,1,0.933333
0,0.8,3,2216100123871.15,1,0
0,0.8,3,1622464590924.43,0.9,0.6
0,0.8,3,571499238320.408,1,0.0333333
0,0.8,3,536041182329.863,1,0
0,0.8,3,1409579224309.3,1,0.1
0,0.8,3,334031039650.494,1,0.4
0,0.8,3,291605659704.71,1,1
0,0.8,3,590737623251.72,1,0.933333
0,0.8,3,509422359489.219,1,1
0,0.8,3,629584443998.308,1,1
0,0.8,3,804214447096.867,1,0.4
0,0.8,3,2363330134386.53,1,0
0,0.8,3,4430244025454.1,1,0
0,0.8,3,601773308260.881,1,0.533333
0,0.8,3,594975647365.751,1,1
0,0.8,3,362836798574.134,1,0.966667
0,0.8,3,764047202414.955,1,0.0666667
0,0.8,3,2129244568533.43,1,0.433333
0,0.8,3,1200358549637.44,1,0
0,0.8,3,592972353023.548,1,0.933333
0,1,3,3353064815282.81,0.833333,0
0,1,3,1039504598507.12,1,0.0333333
0,1,3,1310640268525.28,1,0.866667
0,1,3,2399825834408.43,1,0
0,1,3,1844678861462.42,1,0.2
0,1,3,2334633125331.5,1,0
0,1,3,1212280637631.1,1,0.0333333
0,1,3,2388784458105.27,1,0
0,1,3,957744609779.145,1,0.366667
0,1,3,3277523790708.09,0.0666667,0
0,1,3,5939005907036.34,0,0
0,1,3,2752209437657.31,0.966667,0.433333
0,1,3,3254038487677.64,0.966667,0.333333
0,1,3,2174921305797.16,1,0.633333
0,1,3,2416895743624.9,0.433333,0.2
0,1,3,3022504191008.66,0.633333,0
0,1,3,1900223176518.52,1,0
0,1,3,766095500868.109,1,0.266667
0,1,3,1912205475747.14,1,0.1
0,1,3,2202014973268.36,1,0.5
0,1,3,1162596690738.9,1,0.333333
0,1,3,2181413930127.32,0.966667,0
0,1,3,750161369667.852,1,0.833333
0,1,3,2238256758706.35,0.766667,0
0,1,3,1826669907988.32,0.733333,0
-----------------------Noise Scenario 4--------------------,,,,,
0,0,4,94033266059.7906,1,0.933333
0,0,4,134730546718.416,1,0.933333
0,0,4,153686206140.44,1,1
0,0,4,121470999266.892,1,0.966667
0,0,4,94461788543.159,1,1
0,0,4,86106805370.498,1,1
0,0,4,93248346540.9889,1,1
0,0,4,88180886159.6599,1,1
0,0,4,160735681553.318,1,0.166667
0,0,4,86391789164.3503,1,0.9
0,0,4,99257036737.9718,1,1
0,0,4,117662247839.357,1,1
0,0,4,108232789595.145,1,1
0,0,4,119950538005.756,1,0.966667
0,0,4,97305220577.8627,1,1
0,0,4,108745884673.013,1,0.933333
0,0,4,142543373768.038,1,1
0,0,4,126670013186.781,1,1
0,0,4,97391423008.165,1,1
0,0,4,111519363308.678,1,0.866667
0,0,4,115051422320.403,1,1
0,0,4,99547496615.7339,1,0.966667
0,0,4,109594485270.202,1,1
0,0,4,97366331656.4331,1,1
0,0,4,108792391745.131,1,1
0,0.2,4,146015211329.455,1,1
0,0.2,4,205358769494.01,1,1
0,0.2,4,202711518687.738,1,1
0,0.2,4,182967855694.171,1,0.866667
0,0.2,4,174616488934.119,1,0.933333
0,0.2,4,186023257157.866,1,0.933333
0,0.2,4,174374970390.899,1,1
0,0.2,4,185604378488.775,1,0.933333
0,0.2,4,178563882362.372,1,0.966667
0,0.2,4,241976226026.485,0.6,0.433333
0,0.2,4,261060971980.533,0.566667,0.466667
0,0.2,4,164826685005.2,1,0.966667
0,0.2,4,138512437863.704,1,0.866667
0,0.2,4,178754844305.207,1,0.866667
0,0.2,4,196801173058.779,1,0.766667
0,0.2,4,257535822393.346,1,0.933333
0,0.2,4,271771537424.23,0.566667,0.5
0,0.2,4,232577367445.953,1,0.866667
0,0.2,4,232242862076.654,0.633333,0.466667
0,0.2,4,244065482086.715,0.566667,0.433333
0,0.2,4,186461320949.078,1,0.966667
0,0.2,4,178667748673.473,1,1
0,0.2,4,202694186956.23,1,0.9
0,0.2,4,205699946030.316,1,0.933333
0,0.2,4,158106208829.652,1,0.833333
0,0.4,4,344017794666.88,1,0.9
0,0.4,4,429428591704.774,1,0.866667
0,0.4,4,329150239936.162,1,0.733333
0,0.4,4,389821103548.045,1,0.866667
0,0.4,4,313363317159.626,1,0.866667
0,0.4,4,199429248111.541,1,0.933333
0,0.4,4,502062584473.607,1,0.7
0,0.4,4,303641348719.991,0.633333,0.466667
0,0.4,4,628371583341.965,0.566667,0.433333
0,0.4,4,269211942963.422,0.566667,0.466667
0,0.4,4,394473131211.969,1,0.9
0,0.4,4,391352707016.069,1,0.9
0,0.4,4,360046964429.122,1,0.866667
0,0.4,4,290855049250.356,1,0.866667
0,0.4,4,523688881452.278,0.533333,0.433333
0,0.4,4,312489606830.189,1,0.866667
0,0.4,4,275265759496.904,0.533333,0.433333
0,0.4,4,327826478897.465,0.966667,0.9
0,0.4,4,665927258418.371,1,0.4
0,0.4,4,266583576143.368,0.6,0.466667
0,0.4,4,305555755426.158,1,0.766667
0,0.4,4,512580253786.045,1,0.866667
0,0.4,4,286809949646.926,1,0.866667
0,0.4,4,683605690895.933,0.6,0.433333
0,0.4,4,270129280647.925,0.533333,0.433333
0,0.6,4,3351092863632.82,0.833333,0.333333
0,0.6,4,4476425035715.18,0.766667,0
0,0.6,4,3006775542133.38,0.8,0.3
0,0.6,4,5542297657192.99,0.733333,0.5
0,0.6,4,5457398405156.92,0.8,0.6
0,0.6,4,3510067530423.41,0.766667,0.7
0,0.6,4,6244663581370.57,0.733333,0.733333
0,0.6,4,4057523205214.35,0.766667,0.633333
0,0.6,4,10232796608878.7,0.8,0.233333
0,0.6,4,5323267779496.29,0.833333,0.6
0,0.6,4,3650837377782.04,0.766667,0.666667
0,0.6,4,3783221251169.72,0.766667,0.4
0,0.6,4,4166996707220.29,0.7,0.1
0,0.6,4,4229305819488.63,0.733333,0.0333333
0,0.6,4,3909001039839.31,0.766667,0.466667
0,0.6,4,5948602218393.57,0.733333,0.0333333
0,0.6,4,4408073207501.9,0.733333,0.666667
0,0.6,4,4214879744298.73,0.766667,0.5
0,0.6,4,3373735841585.17,0.766667,0.766667
0,0.6,4,5056899500905.69,0.8,0.366667
0,0.6,4,4413406871448.51,0.766667,0.2
0,0.6,4,4009677316512.37,0.766667,0.533333
0,0.6,4,4322172496090.27,0.766667,0.466667
0,0.6,4,3938176103635.38,0.8,0.2
0,0.6,4,5972533158783.46,0.866667,0.0333333
0,0.8,4,26649764752402.8,0.2,0.0666667
0,0.8,4,23633849536099.1,0.166667,0.0333333
0,0.8,4,30355778104058.6,0.2,0.0666667
0,0.8,4,26040507374541.1,0.166667,0.1
0,0.8,4,27141098499725,0.166667,0.1
0,0.8,4,25003439320372.4,0.166667,0.0666667
0,0.8,4,24758926555662.8,0.166667,0.0666667
0,0.8,4,26314152626756.3,0.266667,0.0333333
0,0.8,4,30197438326620.3,0.166667,0.0666667
0,0.8,4,31083762665946.5,0.2,0.0666667
0,0.8,4,33779845052572.6,0.166667,0.0333333
0,0.8,4,30982089360147.8,0.2,0
0,0.8,4,28728702934234.5,0.2,0.0333333
0,0.8,4,31263052081017.7,0.166667,0.133333
0,0.8,4,27188992163777.9,0.2,0.0666667
0,0.8,4,19321960727805.8,0.166667,0.0666667
0,0.8,4,23837366531462.4,0.166667,0.0666667
0,0.8,4,32006600010291.5,0.133333,0.133333
0,0.8,4,34999575105337.3,0.166667,0.0666667
0,0.8,4,42206853274508.9,0.166667,0.0333333
0,0.8,4,30631897358103.9,0.166667,0
0,0.8,4,38054840649069.2,0.133333,0.133333
0,0.8,4,22816739254651.5,0.166667,0.1
0,0.8,4,24720004127780.1,0.166667,0.0666667
0,0.8,4,39556642614776.7,0.2,0.2
0,1,4,48041410162544.9,0.1,0
0,1,4,36223100877086.6,0.2,0.0666667
0,1,4,43121166856704.9,0.3,0.0666667
0,1,4,51156475672976.8,0.3,0.3
0,1,4,39236542408100.1,0.133333,0.133333
0,1,4,50701580830364.3,0,0
0,1,4,49154372459949.7,0.0333333,0
0,1,4,37032648718321.4,0.0333333,0
0,1,4,46603900091530.6,0.1,0
0,1,4,31049128074814.5,0.0333333,0
0,1,4,36014745924168.9,0.133333,0.133333
0,1,4,64776087232122.2,0.133333,0.133333
0,1,4,36173197172676.9,0.1,0.1
0,1,4,44438186055844.7,0.2,0.1
0,1,4,78493956598792.6,0.166667,0
0,1,4,51897934272309.2,0.233333,0.1
0,1,4,24976740109002.4,0.1,0.0333333
0,1,4,28475669043678.5,0.0666667,0
0,1,4,53204816276697,0.2,0.2
0,1,4,33202846611911.5,0,0
0,1,4,30354568842926.1,0.133333,0.133333
0,1,4,61292562386039.7,0.0333333,0
0,1,4,66015013116547.8,0.0666667,0
0,1,4,26549126695400.4,0.366667,0.366667
0,1,4,33524411374503.1,0.166667,0
-----------------------Scenario 2--------------------,,,,,
-----------------------Noise Scenario 0--------------------,,,,,
0,0,0,4862045425191.74,0.166667,0.133333
0,0,0,6278509479252.34,0.133333,0.133333
0,0,0,4458756612789.87,0.366667,0.366667
0,0,0,2950620953199.34,0.466667,0.466667
0,0,0,4812790688733.84,0.3,0.3
0,0,0,4480333246324.37,0.266667,0.266667
0,0,0,3984804727534.83,0.733333,0.733333
0,0,0,2898962739323.21,0.566667,0.566667
0,0,0,3158803535635.56,0.633333,0.633333
0,0,0,2011625744376.85,1,1
0,0,0,3459537592685.91,0.766667,0.766667
0,0,0,6693421082403.94,0.1,0.1
0,0,0,6109525289427.54,0.166667,0.166667
0,0,0,5233114538703.88,0.233333,0.233333
0,0,0,5244230389734.89,0.266667,0.266667
0,0,0,5797234347939.53,0.166667,0.166667
0,0,0,5262615272057.24,0.333333,0.333333
0,0,0,6107440415916.41,0.1,0.1
0,0,0,6221203301234.1,0.166667,0.166667
0,0,0,5814724019750.03,0.166667,0.166667
0,0,0,6819441378221.23,0.133333,0.133333
0,0,0,4568053983771.06,1,1
0,0,0,7326184550040.92,0.133333,0.133333
0,0,0,4654895020274.25,1,0.966667
0,0,0,2277002164903.1,1,1
0,0.2,0,1623320012648.66,1,1
0,0.2,0,3966154855609.36,0.266667,0.266667
0,0.2,0,5076874720978.27,0.133333,0.133333
0,0.2,0,3513463855962.83,0.766667,0.766667
0,0.2,0,2023931363146.65,1,1
0,0.2,0,1835025705490.26,1,1
0,0.2,0,1815741800354.48,1,1
0,0.2,0,2146819768499.12,1,1
0,0.2,0,1860424308624.67,1,1
0,0.2,0,1765657820267.89,1,1
0,0.2,0,1994027329347.83,1,1
0,0.2,0,1987574285207.42,1,1
