mode,Shepherds,Sheep,Objects, Fit Val, max SR, SR
-----------------------mode 0--------------------
-----------------------Scenario 0--------------------
0,5,10,0,84492544410.6546936,1,1
0,5,10,0,69247800389.94096375,1,1
0,5,10,0,29072412519.94630051,1,1
0,5,10,0,57080493555.76285553,1,1
0,5,10,0,32075329516.03655243,1,1
0,5,10,0,92921658635.15254211,1,1
0,5,10,0,67342237849.34492493,1,1
0,5,10,0,67015679637.11914825,1,1
0,5,10,0,55314757761.87081909,1,1
0,5,10,0,110054740490.5837708,1,1
0,5,10,0,61887757521.40224457,1,1
0,5,10,0,57074188694.94111633,1,1
0,5,10,0,65467224952.13199615,1,1
0,5,10,0,70558257850.68196106,1,1
0,5,10,0,138671526348.7360535,1,1
0,5,10,0,79171508338.62692261,1,1
0,5,10,0,77155327683.3452301,1,1
0,5,10,0,64509497089.01953888,1,1
0,5,10,0,83258104900.67210388,1,1
0,5,10,0,70297022588.13163757,1,1
0,5,10,0,29987350953.73530197,1,1
0,5,10,0,27395559638.90885544,1,1
0,5,10,0,26962661941.08698654,1,1
0,5,10,0,42194997263.64913177,1,1
0,5,10,0,26587605410.46424484,1,1
0,5,10,0,27009620546.02178574,1,1
0,5,10,0,37202752714.77101135,1,1
0,5,10,0,54986551738.13451385,1,1
0,5,10,0,93447927032.40206909,1,1
0,5,10,0,98367708869.59399414,1,1
0,5,10,0,51590599718.96409607,1,1
0,5,10,0,62921206382.22679138,1,1
0,5,10,0,65792659969.21657562,1,1
0,5,10,0,106647974890.6520081,1,1
0,5,10,0,43862359157.44695282,1,1
0,5,10,0,55915771258.56513977,1,1
0,5,10,0,68070311664.4956665,1,1
0,5,10,0,57902537228.85879517,1,1
0,5,10,0,59434098992.41065216,1,1
0,5,10,0,74700950866.35452271,1,1
0,5,10,0,34158593177.52086639,1,1
0,5,10,0,52390727227.81960297,1,1
0,5,10,0,54697144046.45337677,1,1
0,5,10,0,40970206704.24794769,1,1
0,5,10,0,51246922602.25869751,1,1
0,5,10,0,36014501781.31254578,1,1
0,5,10,0,31857499462.77482605,1,1
0,5,10,0,32509456648.26052094,1,1
0,5,10,0,36102101609.52544403,1,1
0,5,10,0,49655134174.80150604,1,1
0,5,20,0,83857928156.2555542,1,1
0,5,20,0,72640610461.94900513,1,1
0,5,20,0,58854784057.01567078,1,1
0,5,20,0,76499945365.51367188,1,1
0,5,20,0,101752295689.2404327,1,1
0,5,20,0,89174805139.13546753,1,1
0,5,20,0,130911305672.589035,1,1
0,5,20,0,46414073958.72548676,1,1
0,5,20,0,77956317745.50790405,1,1
0,5,20,0,141234331244.603241,1,1
0,5,20,0,108217484525.2059326,1,1
0,5,20,0,126828691691.0388641,1,1
0,5,20,0,105797699471.0777435,1,1
0,5,20,0,117753376541.7608032,1,1
0,5,20,0,224974668432.1374817,1,1
0,5,20,0,212487981613.0304565,1,1
0,5,20,0,129259060794.1651154,1,1
0,5,20,0,94527709766.76708984,1,1
0,5,20,0,164874933204.177002,1,1
0,5,20,0,122938246978.5341644,1,1
0,5,20,0,74745527481.92472839,1,1
0,5,20,0,95090640140.62104797,1,1
0,5,20,0,113549598233.0571289,1,1
0,5,20,0,99899000561.31150818,1,1
0,5,20,0,114125844733.3907776,1,1
0,5,20,0,111087197385.6724243,1,1
0,5,20,0,87898301555.75897217,1,1
0,5,20,0,81567879669.46781921,1,1
0,5,20,0,130112119607.0868988,1,1
0,5,20,0,139476323869.9147949,1,1
0,5,20,0,92992196720.54693604,1,1
0,5,20,0,150594545094.4133911,1,1
0,5,20,0,88558114430.54740906,1,1
0,5,20,0,122686321212.8377228,1,1
0,5,20,0,168727090225.6724854,1,1
0,5,20,0,161825175091.0906982,1,1
0,5,20,0,97851615743.87638855,1,1
0,5,20,0,96749574660.10417175,1,1
0,5,20,0,115580842613.9923706,1,1
0,5,20,0,122415110653.5479736,1,1
0,5,20,0,128298130937.3780365,1,1
0,5,20,0,125383210007.6112366,1,1
0,5,20,0,117143189564.5870819,1,1
0,5,20,0,142049968811.0661316,1,1
0,5,20,0,130475253130.9164886,1,1
0,5,20,0,151762171725.8845215,1,1
0,5,20,0,117862110127.7077942,1,1
0,5,20,0,104782076286.3338013,1,1
0,5,20,0,123567769009.3462372,1,1
0,5,20,0,101485444628.0067291,1,1
0,5,30,0,122692688944.0791626,1,1
0,5,30,0,149754479554.0852966,1,1
0,5,30,0,154097909397.2761841,1,1
0,5,30,0,123614329266.6837616,1,1
0,5,30,0,180671254817.9138489,1,1
0,5,30,0,271675581733.0270691,1,1
0,5,30,0,153345434868.8059998,1,1
0,5,30,0,106886632997.7743225,1,1
0,5,30,0,131450044161.3404999,1,1
0,5,30,0,167390916031.8177795,1,1
0,5,30,0,273332983686.1055603,1,1
0,5,30,0,165844263169.4788513,1,1
0,5,30,0,175685836393.149353,1,1
0,5,30,0,165183912519.9898376,1,1
0,5,30,0,129260376933.4510956,1,1
0,5,30,0,197419690251.2992554,1,1
0,5,30,0,207557422003.3768311,1,1
0,5,30,0,111572255054.533844,1,1
0,5,30,0,107074838892.4374542,1,1
0,5,30,0,144479331110.5415039,1,1
0,5,30,0,163940013921.1477966,1,1
0,5,30,0,151451118562.4616089,1,1
0,5,30,0,97125657494.42758179,1,1
0,5,30,0,155462260892.4256287,1,1
0,5,30,0,109839200958.6587524,1,1
0,5,30,0,149191297811.2301025,1,1
0,5,30,0,111759831105.858963,1,1
0,5,30,0,131931344310.1872406,1,1
0,5,30,0,134720118847.1363831,1,1
0,5,30,0,120878248712.8532562,1,1
0,5,30,0,124940615175.1824646,1,1
0,5,30,0,143726106171.894989,1,1
0,5,30,0,148158621044.7929993,1,1
0,5,30,0,127195927057.9437561,1,1
0,5,30,0,131000519906.1959229,1,1
0,5,30,0,118908350092.3196106,1,1
0,5,30,0,181875026499.3685913,1,1
0,5,30,0,109166699642.0323181,1,1
0,5,30,0,104112786677.0531464,1,1
0,5,30,0,117473361527.0688629,1,1
0,5,30,0,122692878648.1385345,1,1
0,5,30,0,136477170676.337677,1,1
0,5,30,0,125866532786.2189178,1,1
0,5,30,0,187819936150.3941956,1,1
