mode,Shepherds,Sheep,Objects, Fit Val, max SR, SR
-----------------------mode 0--------------------
-----------------------Scenario 0--------------------
0,5,10,0,44678636673.40496826,1,1
0,5,10,0,57596786988.81932068,1,1
0,5,10,0,69562223564.495224,1,1
0,5,10,0,56487301031.95393372,1,1
0,5,10,0,97460575267.52934265,1,1
0,5,10,0,40601150900.38189697,1,0.9
0,5,10,0,49201719181.16099548,1,1
0,5,10,0,42371203785.74529266,1,1
0,5,10,0,47715977893.01984406,1,1
0,5,10,0,66762762511.9477005,1,1
0,5,10,0,67135088180.35412598,1,1
0,5,10,0,42674745435.29214478,1,1
0,5,10,0,50249615542.72427368,1,1
0,5,10,0,73171039966.96472168,1,1
0,5,10,0,62518141594.11413574,1,1
0,5,10,0,52096225258.36465454,1,1
0,5,10,0,69074384552.67184448,1,1
0,5,10,0,58121135966.81421661,1,1
0,5,10,0,59401653097.38516998,1,1
0,5,10,0,63327153503.63824463,1,1
0,5,10,0,45957118186.86546326,1,1
0,5,10,0,53136838422.46981812,1,1
0,5,10,0,84918134699.68203735,1,1
0,5,10,0,57971951987.97631836,1,1
0,5,10,0,60465339581.34742737,1,1
0,5,10,0,68072944176.00675201,1,1
0,5,10,0,76235376090.43269348,1,1
0,5,10,0,62679625291.10348511,1,1
0,5,10,0,123558269355.9335785,1,1
0,5,10,0,125180746301.5423431,1,1
0,5,10,0,70321253355.81736755,1,1
0,5,10,0,85614921474.27598572,1,1
0,5,10,0,64209633339.00348663,1,1
0,5,10,0,64697426610.80567169,1,1
0,5,10,0,70185747159.45733643,1,1
0,5,10,0,63199068808.98008728,1,1
0,5,10,0,92188915650.8394165,1,1
0,5,10,0,54006544298.43286896,1,1
0,5,10,0,40605981097.62212372,1,1
0,5,10,0,69379058336.49256897,1,1
0,5,10,0,72532208648.28271484,1,1
0,5,10,0,96064314224.5887146,1,1
0,5,10,0,70392245735.77392578,1,1
0,5,10,0,77086488850.42015076,1,1
0,5,10,0,183415651010.9626465,1,1
0,5,10,0,84486184349.23959351,1,1
0,5,10,0,122308661054.9230957,1,1
0,5,10,0,72506572213.29875183,1,1
0,5,10,0,90490872486.93577576,1,1
0,5,10,0,80603372798.52368164,1,1
0,5,20,0,124882602169.9893188,1,1
0,5,20,0,157614663636.681366,1,1
0,5,20,0,68294655739.3057785,1,1
0,5,20,0,119150287391.5940399,1,1
0,5,20,0,86542020511.6166687,1,1
0,5,20,0,54257154648.51813507,1,1
0,5,20,0,69786435526.81207275,1,1
0,5,20,0,71700047860.00085449,1,1
0,5,20,0,130963366990.7386322,1,1
0,5,20,0,77964856201.78886414,1,1
0,5,20,0,63034248334.43669891,1,1
0,5,20,0,79612995942.85971069,1,1
0,5,20,0,88875614304.28236389,1,1
0,5,20,0,73167804932.42965698,1,1
0,5,20,0,95018182931.58164978,1,1
0,5,20,0,106063506989.1048737,1,1
0,5,20,0,88615764537.25442505,1,1
0,5,20,0,80925064526.95701599,1,1
0,5,20,0,103539722098.8156281,1,1
0,5,20,0,54324471901.2326355,1,1
0,5,20,0,55467001108.33003998,1,1
0,5,20,0,108302150268.383316,1,1
0,5,20,0,49811531108.88256073,1,1
0,5,20,0,85938519685.24661255,1,1
0,5,20,0,95312128953.30615234,1,1
0,5,20,0,60199188194.68019867,1,1
0,5,20,0,83231032675.8768158,1,1
0,5,20,0,118045731206.5145416,1,1
0,5,20,0,65572795204.26998901,1,1
0,5,20,0,77732042987.79797363,1,1
0,5,20,0,88007476058.40005493,1,1
0,5,20,0,82632102769.77790833,1,1
0,5,20,0,104400048911.0225372,1,1
0,5,20,0,79337686390.36895752,1,1
0,5,20,0,64266702133.29908752,1,1
0,5,20,0,80910720803.61071777,1,1
0,5,20,0,65671764274.1147995,1,1
0,5,20,0,57545155015.52568817,1,1
0,5,20,0,77361730995.10929871,1,1
0,5,20,0,86052709386.30426025,1,1
0,5,20,0,38011741093.89961243,1,1
0,5,20,0,66511281093.38883209,1,1
0,5,20,0,99534634186.20649719,1,1
0,5,20,0,51005050328.63137054,1,1
0,5,20,0,61330277262.49176788,1,1
0,5,20,0,53802798314.62750244,1,1
0,5,20,0,70934749844.32910156,1,1
0,5,20,0,85751893148.22975159,1,1
0,5,20,0,84470397500.05915833,1,1
0,5,20,0,87148345263.66755676,1,1
0,5,30,0,132387352168.4462585,1,1
0,5,30,0,119722973802.2657166,1,1
0,5,30,0,180247233230.3494568,1,0.933333
0,5,30,0,192745344017.5385132,1,1
0,5,30,0,132196164961.5865173,1,1
0,5,30,0,126291275123.5459595,1,1
0,5,30,0,135771548680.314682,1,1
0,5,30,0,52732104300.71710205,1,1
0,5,30,0,127273120607.4512329,1,1
0,5,30,0,109202553156.774826,1,1
0,5,30,0,143143640810.727417,1,1
0,5,30,0,147085320529.6955566,1,1
0,5,30,0,144420793267.917511,1,1
0,5,30,0,141019875848.0890198,1,1
0,5,30,0,196194126062.3410339,1,1
0,5,30,0,143905165062.3597717,1,1
0,5,30,0,128441981624.9139862,1,1
0,5,30,0,101341829373.1619263,1,1
0,5,30,0,122671394726.2197266,1,1
0,5,30,0,152852252921.1859436,1,1
0,5,30,0,134604963933.1709137,1,1
0,5,30,0,106192078159.7575531,1,1
0,5,30,0,80961482863.20739746,1,1
0,5,30,0,111578838727.9605103,1,1
0,5,30,0,55290222866.27857971,1,1
0,5,30,0,115687124611.5068665,1,1
0,5,30,0,79894499312.89549255,1,1
0,5,30,0,111278537650.6219635,1,1
0,5,30,0,88864191626.14439392,1,1
0,5,30,0,94858930209.96463013,1,1
