nan 0 0.72 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
68900695625477.6 20 0.646574150200243 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.992504979761057 0.991022120659349 0.990301488580584  1.01045673711996  1.00792212873351 0.990329876753889    1.006755084902 0.994849995272807 0.992486569948684  1.00478870664122  1.00423561651951  1.00513695394424 0.996767791290572 0.990623231162639 0.990947627525712 0.988096174101114   0.201877712222637   0.246500578583065   0.293921064541502 0.00144846523696693   0.092182443616982  0.0688330772606445  -0.467652446607607   0.262148367917382  -0.264191657363907  -0.311528890570151  0.0571955338588532 -0.0928958256016736  0.0385570543537865   0.178763894071419  -0.128385774728526 -0.0987529332270623 963546
nan 40 0.638106490933862 1.08136611355084 0.967062102214516 0.967062102214516 0.967062102214516 0.967062102214517 0.967062102214517 0.967062102214517 0.967554027309638 0.971159331730509 0.975002817331123  0.97988810735566 0.986451481404539  1.00530235912705  1.01086193973492  1.01609411295855  1.06994105964854   1.1308366527658 0.993519666826813 0.988537162272476 0.994976955338831  1.01788483070089  1.00738843900295  1.00111590230834  1.00185389935138 0.997635014459468 0.996022139842879 0.995451871160222 0.993022782364462 0.997524223688776  1.00165195399399  0.99523867594311  1.00467806088173 0.994305841743867  -0.0816979976681217     0.19567824983752    0.688636564586192   -0.308645220429857   -0.415242819634923    0.612409901407788   -0.574005469219726   0.0906384551865439   -0.250502638126013   -0.172721796989653   0.0899006514570671 0.000976649846222134    0.237093450038554    0.672985055523547    0.302449606333947   -0.353320130825771 962611
68933259317305.8 60 0.622875974887477 1.15475548521552  0.93624920848427 0.936940781114596 0.938682278100177 0.940717659484092 0.941470301686209 0.944570736264788 0.957986092673489 0.964971840142123 0.971851815264056 0.975040818124992 0.987783428415841  1.00257288751531  1.03226965740871  1.08115430677018   1.1016563234482  1.24845108547759 0.991939869434989 0.986372237144909 0.990126956677726  1.02314892705702 0.998638219824688  1.00068760585987  1.00134626492112 0.993686781473103 0.990129471893987  0.98572871103252 0.998573213366575 0.991327370665971   1.0028973941765 0.992845944697732 0.999338828729736 0.999594394721076  -0.00728929634912861     0.219284328525213     0.486862786538021    -0.664458539819674     -0.20395454528345     0.722937358916018    -0.846716964173509    -0.240678704680953   -0.0393911924720907    -0.394730952234605     0.542826730824484    0.0565849635786952    0.0397381250173442     0.622692635545629 -0.000602989030632225    -0.333668502728914 965850
65824269989500.3 80 0.578923388489389 1.17262558419365 0.909828700595873  0.91429678164537 0.918777247981201 0.925492859440039 0.930128052690419 0.938269686943241 0.945922213480609 0.949970219780811 0.967076079429584 0.977271266402474  1.00789898073648  1.02081723907927  1.03570147988078  1.08609055941223  1.11552892112548  1.25106064686605  0.98353191870597 0.987824410952213 0.985549863183779  1.01486160501311 0.987392132329056 0.991836360608848  1.00882075256767 0.981863250243917 0.983758472504273 0.986534121727945  1.00810272476546  1.00715579295686 0.994812621648651 0.987967423862197  0.98784135459159 0.996018754769839  0.0196273280819017   0.524641201199041   0.304650541354079   -0.49780290091303  -0.233256556650824   0.555758846699037  -0.391939302159167 -0.0451507516599941   0.236795958607268  -0.557784100648692   0.634491489844784   0.179515485232969  0.0280127972669479    0.65769006657419   0.225222603257761 -0.0946837933652423 964448
nan 100 0.58588359613301 1.18031321347284 0.887524759389982 0.892650836081376 0.900143276142905 0.906687225187742 0.917655481579901 0.925234538232237 0.926369588937891 0.950376489474659 0.985353414472535 0.992480892021721  1.00659822116101  1.01408619838763  1.05738388257322  1.08002063388679  1.11111089586894  1.23644560596378 0.982388234448871  1.00593460283877 0.982044826166462  1.02500756939664 0.985180916255432  1.00299282165198  1.00725557819396 0.983380192058566 0.998768051708743  1.00004429331161  1.00077786298443 0.993903829892024 0.999759627616688 0.985474301085442 0.979417899957544 0.993669361599346   0.350857567086178   0.806540483965881 -0.0717626403496893  -0.651986360238148   0.116745566328547   0.930822770603805  -0.563994533908026  -0.169875440803094   0.445378079743169   -0.60502968096068   0.597913789939284  0.0823991951732901   0.522289287816609   0.765558412900522  0.0569380254126063   0.206443510517337 966449
70383579074123.2 120 0.575698320197336 1.19591739017689 0.861734561896305 0.873147600592994 0.876864916327978 0.895279451340207 0.907499287381655 0.912078443049492 0.932648628015914 0.957934594949571 0.976833829262439  1.00047349575089    1.022230340204  1.04567356063043  1.08547991420477  1.09354982412848  1.18066748649951  1.23246862989685 0.984432993026715  1.00271345876314 0.986427075541405  1.02098939776273 0.978307188422362 0.997276326971631  1.01485958501175 0.988789409770943 0.989039897964513  1.00005545771742 0.993161657558398 0.980896302082112  0.99951692653291 0.984234684542348 0.972037687208043  1.00574312404796   0.443291678552406   0.625326526813735 0.00449052639770655  -0.549422242433877   0.238396768176389   0.694034534031302  -0.944292890526619 -0.0516803274301469    0.49485629535097  -0.656948707730077     0.7370522546265   0.176261633899696   0.272293385814639   0.448120457628828  -0.225959612799471   0.624950289133672 964713
73575018720047.1 140 0.530674413358304 1.22704875315355 0.842428772036087 0.862517506842299 0.879879465756135 0.890259272755867 0.896066807706752 0.909615668689434 0.926787457615516 0.936828054747969 0.960358385127934 0.977706075457814  1.02609407529872  1.05347932302152   1.0602949745156  1.11915191829701  1.19038729964952  1.26840173711653 0.975044824606233 0.989310028615969 0.978228741593585  1.01685931030942 0.974701648210711 0.990090333928362  1.01915006750898 0.982568454545607 0.988871781701634  1.00545935332181 0.987633670972121 0.978673678309336  0.99624592351603 0.991864943425173 0.973843596240306  1.00762915039905  0.0893727132760233   0.530429693874647  0.0454958343718813   -0.86290670264997   0.368905337447924   0.737913134090658  -0.689578185927282  -0.252052685490146   0.540729646054982  -0.483877999286392   0.405735802979632 -0.0277389108953902   0.266022959628811    0.33646484628194 -0.0848641340574294   0.530643457257637 965922
72507006320894.1 160 0.511516057552848 1.23621448569787  0.83737574478011 0.847665781870512 0.871922258100671 0.880000536928203 0.899351267134839   0.9091916129223 0.913202487133466 0.924047444898741 0.956120067366343 0.968270793085568  1.00289166857025  1.03507181310794  1.06345691284746  1.12865189534013  1.19991919789479  1.27969959817943 0.978790864357039  0.99885386709171 0.968457526755834  1.00948695064265 0.973099953295438  1.00045690207516  1.01364060096459 0.978419132913338  1.00210927013893  1.00149612416241 0.982398279936705 0.974412968102039 0.992213482393108 0.989000524984419 0.979746640167103  1.00151918103849  -0.212612551505845   0.906170265984958 -0.0279081074214251  -0.772835460469157   0.250059377186082   0.383714433133631  -0.516108463657856  -0.238115482510763   0.598718772065476   -0.32070194425089   0.330278990263028  -0.228687336043952   0.377728642913093   0.203031419560268   0.279668108867427   0.560133061072121 965289
74432847888786.7 180 0.499515748323823 1.23809793680277 0.825347205213971 0.830894961107599 0.866321808736797 0.868000239465959 0.879099744598684 0.900844290788294 0.921615067572644 0.931413548898858 0.956266217809147 0.967032679710881   1.0053679318904  1.05262375976041   1.0829294428163   1.1109849846668  1.22877608635397  1.26516358960572  0.97811153100512 0.998009605351613 0.968262851878094  1.01509851589729 0.965877136276969 0.996194687818824    1.031255614332 0.974071931468355  1.00761915407456 0.995941424645912 0.976126583059935 0.965175834018971 0.986946400924858  1.00195507782064 0.976558544200726 0.999484549983402 -0.307251203667604   1.03824128112777  0.161784584965957 -0.769891121321452   0.15933093038614  0.279989560137207 -0.416586628364209 -0.366422011287063  0.915629537775188 -0.620462821465963  0.433042254217756 -0.267134785920902  0.567344701886084  0.556004432530447 -0.100880815967579  0.436947173628713 965103
