mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller A--------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 0--------------------
0,0.4,3,124233236496.7974243,1,0.933333
0,0.4,3,105729150757.4640045,1,0.933333
0,0.4,3,134489149903.3119202,1,0.666667
0,0.4,3,117131622336.1517944,1,1
0,0.4,3,112559725520.1704254,1,1
0,0.4,3,128653759468.087738,1,1
0,0.4,3,139289799279.8382874,1,0.966667
0,0.4,3,129055848500.9683228,1,0.8
0,0.4,3,143637910104.2854614,1,0.933333
0,0.4,3,150969375435.809082,1,0.966667
0,0.6,3,205097713410.194458,1,1
0,0.6,3,191216658499.102478,1,0.966667
0,0.6,3,203993790201.3638916,1,0.933333
0,0.6,3,197194373606.4729004,1,0.966667
0,0.6,3,164578256920.7964783,1,0.866667
0,0.6,3,213583030885.5285339,1,1
0,0.6,3,176328721833.0438232,1,0.9
0,0.6,3,157219127551.5266113,1,0.933333
0,0.6,3,236860951585.4789734,1,0.833333
0,0.6,3,207370103556.3904724,1,0.4
0,0.6,3,274156067515.4423828,1,0.966667
0,0.6,3,189077988016.1184082,1,0.866667
0,0.6,3,201920633523.2279968,1,1
0,0.6,3,202081143246.5499573,1,1
0,0.6,3,182158848194.0868835,1,1
0,0.6,3,140143254147.5414429,1,1
0,0.6,3,174406956210.6287842,1,0.966667
0,0.6,3,218099686598.1200867,1,1
0,0.6,3,212939942260.0122375,1,0.966667
0,0.6,3,174285261919.8752747,1,0.933333
0,0.6,3,154601100564.4332275,1,0.966667
0,0.6,3,169713727692.840271,1,0.733333
0,0.6,3,235286375904.6804504,1,0.966667
0,0.6,3,237982273805.3270264,1,1
0,0.6,3,190234900930.637085,1,1
0,0.8,3,420576826549.2490234,1,0.833333
0,0.8,3,559598574272.1102295,1,1
0,0.8,3,675688207974.1794434,1,0.833333
0,0.8,3,454722401567.0424805,1,0.933333
0,0.8,3,383556645771.1532593,1,0.933333
0,0.8,3,2216100123871.151855,1,0
0,0.8,3,1622464590924.42749,0.9,0.6
0,0.8,3,571499238320.4075928,1,0.0333333
0,0.8,3,536041182329.8624878,1,0
0,0.8,3,1409579224309.301758,1,0.1
0,0.8,3,334031039650.4938354,1,0.4
0,0.8,3,291605659704.7095337,1,1
0,0.8,3,590737623251.7199707,1,0.933333
0,0.8,3,509422359489.2189941,1,1
0,0.8,3,629584443998.3084717,1,1
0,0.8,3,804214447096.8668213,1,0.4
0,0.8,3,2363330134386.525879,1,0
0,0.8,3,4430244025454.09668,1,0
0,0.8,3,601773308260.8804932,1,0.533333
