Evolution 16,best solution: best solution => f-value=4.74317e+11 / fevals=1600 / sigma=0.259333 / iter=80 / elaps=4414353ms / x= 4.76919  1.42148    2.822  6.05012 -1.50292   2.7735 0.613972 -1.11914
optimization took 4414.35 seconds
Evolution 17,best solution: best solution => f-value=3.06077e+11 / fevals=1600 / sigma=0.338335 / iter=80 / elaps=4548721ms / x=  4.61441   1.25401   2.59866   7.40339   4.56329 -0.534539   3.16734   3.96569
optimization took 4548.72 seconds
Evolution 18,best solution: best solution => f-value=5.85696e+11 / fevals=1600 / sigma=0.197608 / iter=80 / elaps=4536485ms / x=  5.0162  1.18862  3.02434  13.7616 -3.10978  4.43986 -0.26875  -1.1744
optimization took 4536.48 seconds
Evolution 19,best solution: best solution => f-value=4.15867e+11 / fevals=1600 / sigma=0.296478 / iter=80 / elaps=4550359ms / x=  5.85581   1.29491   3.01801    7.7007   9.41696   4.01759 -0.806737   -4.7568
optimization took 4550.36 seconds
Evolution 20,best solution: best solution => f-value=1.09628e+12 / fevals=1600 / sigma=1.57877 / iter=80 / elaps=4524143ms / x= 1.26145  6.39645  6.64404  2.95991  14.9008 -7.88158  12.2867  5.67925
optimization took 4524.14 seconds
Evolution 21,best solution: best solution => f-value=3.93589e+11 / fevals=1600 / sigma=0.379195 / iter=80 / elaps=4567642ms / x= 1.56189  8.60265  7.86989  2.54455 -3.78878  6.94438  1.45707  2.57578
optimization took 4567.64 seconds
Evolution 22,best solution: best solution => f-value=7.05162e+11 / fevals=1600 / sigma=0.293449 / iter=80 / elaps=4547174ms / x=  1.41126   7.03551   4.70456    3.0673  0.900122   1.47203 -0.855258 -0.145953
optimization took 4547.17 seconds
Evolution 23,best solution: best solution => f-value=4.17876e+11 / fevals=1600 / sigma=0.25144 / iter=80 / elaps=4524860ms / x=  1.27983   6.25095   10.8216   3.55394   7.94511  -4.26899  -2.75713 -0.868742
optimization took 4524.86 seconds
Evolution 24,best solution: best solution => f-value=3.68231e+11 / fevals=1600 / sigma=0.161986 / iter=80 / elaps=4516338ms / x=   1.35158    6.63674    7.57464    2.77719    8.11618    1.76129 -0.0968559    10.6441
optimization took 4516.34 seconds
Evolution 25,best solution: best solution => f-value=4.68639e+11 / fevals=1600 / sigma=1.10711 / iter=80 / elaps=4515333ms / x= 9.06642  1.27556  3.00215  4.51364   2.0687   8.5476  9.00318 0.965986
optimization took 4515.33 seconds
Evolution 26,best solution: best solution => f-value=3.58093e+11 / fevals=1600 / sigma=0.357132 / iter=80 / elaps=4554667ms / x=  9.62484   1.41941   2.62488    9.8869 -0.252569  -3.44343   4.89331   4.06401
optimization took 4554.67 seconds
Evolution 27,best solution: best solution => f-value=4.53632e+11 / fevals=1600 / sigma=0.661668 / iter=80 / elaps=4538686ms / x=   6.0524    1.3093   3.61386   5.19673 -0.205733  -2.46281   5.58587   8.52029
optimization took 4538.69 seconds
Evolution 28,best solution: best solution => f-value=4.23819e+11 / fevals=1600 / sigma=0.428077 / iter=80 / elaps=4576027ms / x=  5.76563   1.52202   3.15834   9.05724   2.90945 -0.361366   2.33813   6.86136
optimization took 4576.03 seconds
Evolution 29,best solution: best solution => f-value=4.39933e+11 / fevals=1600 / sigma=0.449745 / iter=80 / elaps=4543660ms / x=  1.64345   14.2974   17.9004   3.23616  -13.3463 -0.244719   4.98966   3.69208
optimization took 4543.66 seconds
Evolution 30,best solution: best solution => f-value=3.35071e+11 / fevals=1600 / sigma=0.385881 / iter=80 / elaps=4537435ms / x=  10.565  1.46622  2.95645  6.88097 0.944368 -1.68692 -1.54675 -5.37055
optimization took 4537.44 seconds
Evolution 1,best solution: best solution => f-value=3.81612e+11 / fevals=1600 / sigma=0.561522 / iter=80 / elaps=4447157ms / x=  11.006  1.33979  3.30572  11.9792  3.57528  3.43016  4.20896 0.638608
optimization took 4447.16 seconds
Evolution 2,best solution: best solution => f-value=5.4733e+11 / fevals=1600 / sigma=1.3137 / iter=80 / elaps=4546679ms / x= 1.49754  19.6887  18.7751  2.92973  4.03229  6.33324  1.11776 -21.8074
optimization took 4546.68 seconds
Evolution 3,best solution: best solution => f-value=7.04798e+11 / fevals=1600 / sigma=0.25504 / iter=80 / elaps=4620400ms / x= 1.3783 7.11053 3.64053 1.12114 1.49162 5.14165 3.39379 3.55841
optimization took 4620.4 seconds
Evolution 4,best solution: best solution => f-value=9.24778e+11 / fevals=1600 / sigma=0.327146 / iter=80 / elaps=4567878ms / x= 7.98305   1.5707  2.82866  6.61987 -8.26553 0.905727 -2.32925  7.51953
optimization took 4567.88 seconds
Evolution 5,best solution: best solution => f-value=4.8193e+11 / fevals=1600 / sigma=0.489689 / iter=80 / elaps=4595708ms / x= 11.7696  1.31429  2.39821  7.88385  3.26454 -0.47022  10.3111  2.12397
optimization took 4595.71 seconds
Evolution 6,best solution: best solution => f-value=4.004e+11 / fevals=1600 / sigma=0.447589 / iter=80 / elaps=4603832ms / x= 6.77128  1.26201  3.25717  8.01905 0.625123 -1.61489  9.12086  4.22679
optimization took 4603.83 seconds
Evolution 7,best solution: best solution => f-value=3.5815e+11 / fevals=1600 / sigma=0.913932 / iter=80 / elaps=4565781ms / x= 14.6801  1.61105  3.63786  14.3259 -11.8601 -9.29901  11.5818  2.17293
optimization took 4565.78 seconds
Evolution 8,best solution: best solution => f-value=4.31821e+11 / fevals=1600 / sigma=0.286416 / iter=80 / elaps=4613630ms / x=  3.59775   1.28481   2.51585   4.23816   6.50467 -0.696476 -0.142719  0.542011
optimization took 4613.63 seconds
Evolution 9,best solution: best solution => f-value=3.25252e+11 / fevals=1600 / sigma=0.649485 / iter=80 / elaps=4569158ms / x= 1.40397  4.76671   5.2458  2.79178 -0.76986  2.17835  10.0792   5.8923
optimization took 4569.16 seconds
Evolution 10,best solution: best solution => f-value=5.52561e+11 / fevals=1600 / sigma=0.403181 / iter=80 / elaps=4562665ms / x= 1.38179  6.08504   12.801  3.34254   3.3295  8.28492 0.809066  2.71646
optimization took 4562.66 seconds
Evolution 11,best solution: best solution => f-value=2.82739e+11 / fevals=1600 / sigma=0.165091 / iter=80 / elaps=4589350ms / x=  6.14614   1.23134   2.67225   6.58286    6.5618 -0.232676   8.45003   8.06547
optimization took 4589.35 seconds
