nan 0 0.72 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
12518699488918.3 20 0.690012276083701 1 1 1 1 1 1 1 1 1 0.988416562669569 0.976840817800947 0.967930581794014  1.05364562673293 0.987791225838812  1.03718561003259 0.986018783393697 0.974218302181751   0.299311627996801  0.0144514814747639   0.259811444726064   0.680050708602182 -0.0596969873023964    0.17604192699999   0.159580918615308 -0.0976525537607493 54849
14239998290282.2 40 0.729996110489319 1.17711328191457 0.902809643790083  0.90979919195482 0.918836999238073 0.923389764027612 0.944169392323683 0.985790836173013  1.11533887118642  1.25092914090726 0.960739701568666 0.953274494046221  0.99625016878191  1.06868288314558  1.02504193514194   1.0711694574784 0.973026328314864 0.967401538281087   0.392062547828887 -0.0401175099193122   0.657876516702101    1.00352337298709  -0.173775159281818  -0.494585884019111  0.0943269341307588  -0.359624778860476 55517
3125385466523.62 60 0.748706000928099 1.32460067358038 0.828008413266481 0.849041769751315 0.873616964104842  0.88205157190946  1.01782447478214  1.03412644402047  1.10964565651406  1.45279619164353  1.00784036577319 0.993191096612506 0.979546329501581  1.07558918073443  1.04576593392864  1.06811948094983 0.944250968811977  1.01648461223336  0.812858011106857  0.507356483894327  0.409264983251848  0.831922048584241   -0.5609795859218 -0.603257558659039    0.2283617953276 -0.214282488682706 55469
1624145772259.67 80 0.79351950432308 1.3922503358912 0.780937202441175 0.819924246748261 0.850585461177826 0.996564321386772  1.03220359487589  1.10942265801334   1.1745546282071  1.51373821493454  1.03021951386099 0.965882477196807 0.946484817638386  1.13359610448372  1.05624804364725  1.04204731777394  0.91460789736429 0.999252185954606   1.22233697422446  0.634906106486791  0.500521482739283    1.4643375933746 -0.733499350483921 -0.436211962525169  0.389985881405016 -0.390705629546471 55489
2680191727580.42 100 0.896276275530331 1.57614881776275 0.719688976799064 0.766691070073831 0.792004096541274 0.931323002230928  1.00074798907177  1.10114393255446  1.11220704552223  1.78788381106755  1.06549764291905 0.926015013002357 0.928584679938902  1.21146618623347   1.0328740604978  1.02724984808034 0.933157729760139  1.04659168307493   1.69780371477985  0.607603862926192  0.840842245394422   2.03449566167609 -0.833392874394142 -0.832058585617326   0.82489654694197 -0.859658356274508 56159
1862365003671.66 120 1.00156293610839 1.87149832979119 0.665348980054247 0.757753958285757 0.771537023888821 0.888405458678942 0.919703765710911  1.00228959268813   1.0754898615155  2.33038879367679  1.08780477733067 0.896509021221848 0.917045569086718  1.28105936069584  1.10015630138301   1.0251176508635 0.917235330169881  1.02777200220114   2.08737767648091  0.630552141578536   1.01577212389514   2.73603239769285  -1.54954817335207  -1.00732411393761  0.894910089749264 -0.730185777231194 55799
2028116960541.65 140 1.1169767950157 2.09995540600147 0.619874759309075 0.700450651986792  0.72664648953327  0.84213025724909 0.901293791614643  1.03742305131182   1.0666287536535  2.73353159047049  1.09122352521519 0.889189231326367 0.901848142414917  1.31204610585493  1.11274608914173  1.01885479414439  1.06017908338443  1.03958079958143   2.41466361678455   1.10903699448475   1.14749078197911   3.02096905765642  -1.49364385502246   -1.0671512153899   1.87732411909138 -0.387205907840789 56235
1539181382718.94 160 1.12044625840456 2.35445085992065 0.563920964629958 0.660178292489271 0.761841667890707 0.790485753876091 0.863454956957881  1.09449379570704  1.13676138889709  3.12606138466358  1.06952448270528 0.863116493065292 0.967906332665617   1.3067367188943  1.09603148735638  1.03357074798058  1.07018277457181  1.00903647081409   2.10514016444821   1.10171465323113   1.87292966786771   2.59482117801739  -1.62716693446634  -1.04890716469495   1.72894706485579 -0.283682940870496 55824
705731000922.247 180 1.29073187212892 2.44116630566201 0.535799382605228 0.636292921829073 0.755193639858144  0.78294399297826 0.909808345502442  1.05147450045066  1.10175724690989  3.19298547367545  1.15701440498139 0.826288413980429 0.993958547482678  1.44685575793018  1.13220235568061  1.12720722995225  1.12050469913688 0.979803104928536    3.31266085602647    1.06130165060311    2.31122064558377    4.35488789163316     -1.489759011857   -2.39816725834941    2.15582483826777 -0.0835310509626191 55821
331255331890.331 200 1.3635455746898 2.77855355024401 0.529386899004429 0.629428763254072 0.725232787085525 0.804596997007871 0.893630779937218  1.00421953623015  1.19725016050876  4.08705735043509  1.18666932098361 0.790405043299009  1.02687836209973  1.46994715491124  1.12458960610613  1.11607910682886  1.10419864980772 0.969394955050883  3.82778341373188  1.04363688327383  2.79944256575851  4.74723788393548 -1.32773427843413  -1.9021504609646  2.13542676244732 0.172591709506884 56134
8264796234883.49 220 1.49518536296662 2.93861306651097 0.493657468088989 0.599073347596735 0.715675143320102 0.787778111443112 0.838699597194232 0.999974234490304  1.21965292773298  4.26295278072717  1.22607981619642  0.77288196359566  1.06976398522264  1.61460242970484  1.12169555399984  1.09847605791383  1.12246462104295 0.935646850097303   4.56809870324045    1.3666710054698   3.59314948205401   6.36444486353906  -2.34133716930111   -1.7597657121061   3.06928940698647 -0.085027483809598 55641
1784820824053.45 240 1.55327479015967 3.3044704975074 0.457729346687332 0.563483230821992 0.695728027151157 0.734812269300966 0.836220249139782 0.983708739046781    1.182297625071  4.99818716746795   1.2493102731042 0.742735426508341  1.06770213119776  1.60864073541824  1.20473473383501  1.15372748608087  1.14395498801339 0.946909534490126  4.29216137472615  1.09027422423284  3.01680765067645  5.88614675038379 -3.59152559202036 -1.28810416370705  3.52588208413261 0.480282926626841 56225
940688200160.427 260 1.64478355717512 3.45137186751797 0.441234090464171 0.535561582813908 0.657443125890808 0.698710935439732 0.806871110724563 0.970991198123577  1.46111019387921  5.25596626370545  1.29371979908255 0.746516438354728  1.06155726396018  1.62876353042839  1.20317491532527  1.13271845465124  1.11197550520744   1.0125409786812  3.71459341990175  1.79757020780013  3.87847025647981  5.15417699648499 -2.94545905832783 -1.62494897758676  3.02713566472446  1.79563750604452 56216
754263378908.405 280 1.47821264674367 3.59223319909742 0.413071375418426 0.510515554977671 0.623215790617537 0.752803067354055 0.843824530080219  1.07266357033873  1.45675742460894  5.33033059266214  1.28719886938059 0.723103217031259  1.03687895554172  1.59453191230577   1.1957000382144  1.09938407901483  1.11956105448547 0.986109400556365   3.3063525158805  1.36187345094612  3.80333734238659   5.5229666600006 -3.05873194012442 -1.13474005925256  2.32990137594649 0.836077954557488 55980
1308621800923.73 300 1.57883768540607 3.66687439232825 0.382414722629875 0.481451296242079 0.621165305763961 0.799913178687321 0.804220049778865  1.02502943411893  1.40545178135276  5.14193605021206  1.32902543847809 0.690333479664669  1.00886995462616  1.68323347627636  1.17780988533003  1.10057695668778  1.09087751727456 0.973198472008099   4.96532413335995   1.41747973439689   3.30114029562024   7.95750519187293  -3.72717699162918 -0.936630489275928   2.86296922580104  0.154951572627585 55549
