mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller --------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 2--------------------
3,0.8,2,16835430869737.91406,0.1,0
3,0.8,2,37941058958802.19531,0.133333,0
3,0.8,2,30947125630682.23047,0.0333333,0
3,0.8,2,15543894169703.37695,0,0
3,0.8,2,27705559537820.71875,0,0
3,0.8,2,31853386270297.22266,0.0333333,0
3,0.8,2,19545031074336.82422,0.0333333,0
3,0.8,2,18176116867268.35156,0.1,0
3,0.8,2,27515361676610.35156,0.0666667,0
3,0.8,2,38812427001571.29688,0,0
3,0.8,2,34067444583414.09766,0,0
3,0.8,2,22073191082363.47656,0,0
3,0.8,2,17215084280009.99805,0.133333,0
3,1,2,38952266418403.32812,0.0333333,0
3,1,2,21760663073234.78516,0.1,0
3,1,2,13597004966452.20117,0.133333,0
3,1,2,25932933032131.26172,0,0
3,1,2,38448140037615.17188,0,0
3,1,2,27978787076917.45703,0,0
3,1,2,23587356299403.6875,0.0333333,0
3,1,2,32091377350484.43359,0.0333333,0
3,1,2,23048041546766.98438,0.0333333,0
3,1,2,22472226420002.89062,0,0
3,1,2,27181104304649.79297,0.0333333,0
3,1,2,15883919397021.16016,0.0333333,0
3,1,2,38263108915017.35938,0.0333333,0
3,1,2,32139441322448.20312,0.0666667,0
3,1,2,30524632758688.79297,0,0
3,1,2,19867241925736.96094,0,0
3,1,2,20402600774622.25781,0.0333333,0
3,1,2,28267553464092.65625,0.0666667,0
3,1,2,20181210184045.57031,0.0333333,0
3,1,2,29181910846307.80859,0.0666667,0
3,1,2,16432577276885.0293,0,0
3,1,2,26607102723279.01172,0,0
3,1,2,15882453700548.24414,0,0
3,1,2,41837023187452.36719,0.0333333,0
3,1,2,9793663673335.28125,0.0333333,0
-----------------------Noise Scenario 3--------------------
3,0,3,746142949530.1265869,1,0.933333
3,0,3,839421110436.9042969,0.966667,0.766667
3,0,3,720216205164.2508545,0.966667,0.866667
3,0,3,938808446253.5803223,1,0.833333
3,0,3,500288569563.5218506,0.966667,0.833333
3,0,3,765310336512.6707764,1,0.8
3,0,3,759518140111.5861816,0.966667,0.9
3,0,3,505991468545.7363892,1,0.9
3,0,3,434488063107.0476685,1,0.966667
3,0,3,604944541033.1883545,0.966667,0.933333
3,0,3,671598698555.7420654,0.966667,0.866667
3,0,3,748729843858.9327393,0.966667,0.866667
3,0,3,555375481511.1281738,0.966667,0.9
3,0,3,352988050250.3676758,0.966667,0.866667
3,0,3,608116111808.317749,1,0.9
3,0,3,896273305827.737915,1,0.9
3,0,3,695960584477.8968506,0.966667,0.933333
3,0,3,481277115557.9095459,0.966667,0.766667
3,0,3,694229071848.565918,0.966667,0.666667
3,0,3,476657695057.8763428,1,0.666667
3,0,3,664695789943.7310791,1,0.933333
3,0,3,807127046395.6152344,1,0.833333
3,0,3,833773431652.1422119,0.966667,0.433333
3,0,3,552429036390.9273682,1,0.833333
3,0,3,623945624312.5078125,0.933333,0.933333
3,0.2,3,581817860864.4848633,0.966667,0.866667
3,0.2,3,645784841439.9593506,1,0.9
3,0.2,3,894323983806.9604492,0.966667,0.866667
3,0.2,3,631838547885.612915,0.966667,0.766667
3,0.2,3,803236822279.0089111,1,0.866667
3,0.2,3,776909628745.9005127,0.966667,0.933333
3,0.2,3,609356261969.538208,0.966667,0.766667
3,0.2,3,805338485481.9086914,0.933333,0.8
3,0.2,3,533264285292.5613403,1,0.933333
3,0.2,3,526149734500.7667847,1,0.833333
3,0.2,3,626421630779.1539307,0.966667,0.833333
3,0.2,3,653058990991.5341797,0.966667,0.733333
3,0.2,3,402370010844.336853,1,0.5
3,0.2,3,496244023909.1908569,1,0.866667
3,0.2,3,636364964566.2994385,0.966667,0.866667
3,0.2,3,603628907960.3101807,1,0.6
3,0.2,3,543259516136.8446655,1,0.866667
3,0.2,3,650730227513.828125,1,0.866667
3,0.2,3,582964667116.8989258,0.966667,0.933333
3,0.2,3,611868919307.1195068,1,0.933333
3,0.2,3,538035586778.321106,1,0.866667
3,0.2,3,335199671656.3884277,1,0.9
3,0.2,3,624474646073.3205566,0.966667,0.9
3,0.2,3,672358362717.47229,0.966667,0.266667
3,0.2,3,618267728837.5881348,1,0.833333
3,0.4,3,652190947861.3496094,0.966667,0.766667
3,0.4,3,643910628445.7423096,0.966667,0.866667
3,0.4,3,646983661484.8562012,1,0.9
3,0.4,3,629529251265.8959961,0.966667,0.766667
3,0.4,3,579167526021.8237305,0.966667,0.866667
3,0.4,3,505349651774.4783936,1,0.766667
3,0.4,3,713010529154.8236084,0.966667,0.933333
3,0.4,3,775560085164.5686035,1,0.833333
3,0.4,3,556236713266.5889893,1,1
3,0.4,3,650922321174.2132568,1,0.333333
3,0.4,3,1016909532453.981934,0.966667,0.866667
3,0.4,3,839185882807.9733887,0.966667,0.866667
3,0.4,3,465327221161.5834961,1,0.9
3,0.4,3,519249209624.385498,0.966667,0.933333
3,0.4,3,779682181289.6286621,0.966667,0.566667
3,0.4,3,441168995571.0120239,1,0.866667
3,0.4,3,831893431589.239502,1,0.833333
3,0.4,3,392947086289.5357056,1,0.9
3,0.4,3,627055089262.5697021,0.966667,0.8
3,0.4,3,532542510845.5054321,0.966667,0.5
