3,15,0,50,491198368705.2195435,1,1
3,15,0,50,490622093365.8371582,1,1
3,15,0,50,483835846714.5264282,1,0.98
3,15,0,50,663264417472.5229492,1,1
3,15,0,50,561426837334.899292,1,1
3,15,0,50,624291154633.4302979,1,1
3,15,0,50,451928380890.3830566,1,1
3,15,0,50,453531985316.2290039,1,1
3,15,0,50,537431720486.7075806,1,1
3,15,0,50,537247157625.5852661,1,1
3,15,0,50,362371983548.62146,1,1
3,15,0,50,857129397262.4057617,1,1
3,15,0,50,626824300442.0323486,1,1
3,15,0,50,894709782364.095459,1,1
3,15,0,50,916812338290.3288574,1,0.96
3,15,0,50,783815107762.3267822,0.98,0.98
3,15,0,50,577113772931.7169189,1,1
3,15,0,50,335172879643.2780151,1,1
3,15,0,50,867882050606.8457031,0.98,0.98
3,15,0,50,663429174526.3182373,1,0.96
3,15,0,50,533020476747.9319458,1,0.98
3,15,0,50,381955855569.9971313,1,0.96
3,15,0,50,353641695589.5993042,1,1
3,15,0,50,418381135212.4447021,1,1
3,15,0,50,704287528235.3426514,1,1
3,15,0,50,369551143435.911377,1,1
3,15,0,50,549268044314.9325562,1,1
3,15,0,50,437521067574.684021,1,0.98
3,15,0,50,617768947708.1333008,1,0.98
3,15,0,50,555541670767.3167725,1,1
3,15,0,50,440380689778.3477173,1,1
3,15,0,50,511680864963.3811035,1,1
3,15,0,50,902078438005.2089844,0.96,0.96
3,15,0,50,395209053041.4818726,1,0.98
3,15,0,50,488841849702.5527344,1,0.98
3,15,0,50,432453421844.3816528,1,1
3,15,0,50,521512096898.6588745,1,1
3,15,0,50,515357982162.3679199,1,1
3,15,0,50,369441702075.9348145,1,0.98
3,15,0,50,350670727950.791748,1,1
3,15,0,50,950761942506.3596191,0.94,0.94
3,15,0,50,399595009745.4788208,1,1
3,15,0,50,699863028012.2336426,1,1
3,15,0,50,659640074435.4317627,1,1
3,15,0,50,557830461974.513916,1,1
3,15,0,50,534663366987.8841553,1,1
3,15,0,50,501765442610.5882568,1,1
3,15,0,50,608685403971.9697266,1,1
3,15,0,50,452659930658.6772461,1,0.98
3,15,0,50,649821992502.5026855,1,1
3,15,0,50,827389382248.2722168,1,1
3,15,0,50,406506415460.9019165,1,0.98
3,15,0,50,339949519435.1203613,1,0.98
